date,open,high,low,close,volume
2015-01-05,-4.46,-2.98,-4.46,-3.12,974090
2015-01-06,-3.14,-1.38,-3.4,-1.9,871278
2015-01-07,-1.9,-1.49,-2.43,-1.94,368274
2015-01-08,-2.07,-1.2,-2.44,-1.64,531175
2015-01-09,-1.73,-1.18,-2.32,-2.3,433168
2015-01-12,-2.32,-1.28,-2.71,-1.7,438235
2015-01-13,-1.7,-0.72,-2.04,-0.91,455765
2015-01-14,-0.78,-0.78,-2.11,-1.79,365270
2015-01-15,-1.81,-1.41,-2.34,-1.68,309028
2015-01-16,-1.71,-1.68,-2.28,-2.06,378344
2015-01-19,-3.04,-2.38,-4.16,-3.4,618834
2015-01-20,-3.37,-2.46,-3.39,-2.71,445348
2015-01-21,-2.67,-2.1,-2.98,-2.26,384730
2015-01-22,-2.25,-2.12,-2.71,-2.47,261073
2015-01-23,-2.45,-2.19,-2.84,-2.71,268727
2015-01-26,-2.51,-2.32,-2.68,-2.51,245192
2015-01-27,-2.36,-2.18,-2.88,-2.48,357518
2015-01-28,-2.74,-2.5,-3.0,-2.79,226393
2015-01-29,-3.29,-2.84,-3.31,-3.11,239345
2015-01-30,-3.07,-2.44,-3.08,-3.02,260779
2015-02-02,-3.38,-3.08,-3.79,-3.78,232591
2015-02-03,-3.4,-3.38,-3.71,-3.46,179335
2015-02-04,-3.2,-2.86,-3.51,-3.5,209304
2015-02-05,-3.04,-2.72,-3.71,-3.71,295479
2015-02-06,-3.7,-3.22,-4.04,-3.64,156431
2015-02-09,-3.59,-3.05,-3.7,-3.34,180040
2015-02-10,-3.11,-2.66,-3.24,-2.74,236686
2015-02-11,-2.51,-2.51,-2.9,-2.8,161157
2015-02-12,-2.71,-2.54,-2.94,-2.78,134675
2015-02-13,-2.7,-2.54,-2.95,-2.82,229371
2015-02-16,-2.75,-2.71,-3.04,-2.92,195260
2015-02-17,-2.84,-1.82,-2.98,-1.98,383480
2015-02-25,-1.78,-1.48,-2.18,-1.85,367335
2015-02-26,-1.94,-1.85,-2.3,-1.88,186843
2015-02-27,-1.91,-1.72,-2.25,-2.07,199394
2015-03-02,-2.02,-1.82,-2.28,-2.07,263777
2015-03-03,-2.26,-2.03,-2.84,-2.82,284078
2015-03-04,-2.84,-2.28,-2.94,-2.51,245914
2015-03-05,-2.91,-2.72,-3.38,-3.24,347095
2015-03-06,-3.21,-3.08,-3.58,-3.43,214176
2015-03-09,-3.71,-3.04,-3.84,-3.06,257170
2015-03-10,-3.14,-2.82,-3.27,-3.17,189737
2015-03-11,-3.16,-2.4,-3.17,-2.4,320505
2015-03-12,-2.16,-2.12,-2.6,-2.59,202731
2015-03-13,-2.58,-2.04,-2.64,-2.38,197035
