date,open,high,low,close,volume
2015-01-05,13.75,16.36,12.8,16.14,102741
2015-01-06,15.4,16.1,14.67,15.32,61554
2015-01-07,14.81,15.73,13.77,14.0,58494
2015-01-08,13.9,15.8,12.71,14.58,65956
2015-01-09,13.7,14.99,13.45,13.45,42428
2015-01-12,12.97,13.08,11.13,11.15,55851
2015-01-13,11.03,11.74,10.08,10.26,51337
2015-01-14,10.28,10.75,8.97,9.32,76049
2015-01-15,9.46,10.16,9.3,10.0,54549
2015-01-16,10.27,10.68,10.09,10.35,57315
2015-01-19,9.03,11.08,7.63,9.25,69397
2015-01-20,9.65,10.3,9.1,9.68,67384
2015-01-21,9.7,11.15,9.55,11.15,82623
2015-01-22,11.18,11.32,10.55,11.25,54772
2015-01-23,11.2,11.2,10.26,10.41,45227
2015-01-26,10.3,10.4,9.26,9.9,82407
2015-01-27,9.9,10.4,8.61,9.4,70585
2015-01-28,9.4,9.69,9.01,9.35,59861
2015-01-29,8.89,9.32,8.7,8.9,34710
2015-01-30,8.99,10.79,8.99,10.72,136515
2015-02-02,10.38,11.1,9.7,10.16,67753
2015-02-03,10.01,10.48,9.2,9.72,60012
2015-02-04,9.76,10.85,9.29,10.13,81907
2015-02-05,10.25,10.81,9.45,9.6,65274
2015-02-06,9.49,9.49,7.37,7.37,82549
2015-02-09,6.71,8.35,6.6,7.8,44770
2015-02-10,7.9,9.1,7.86,8.19,41668
2015-02-11,7.99,8.58,7.7,8.39,35341
2015-02-12,8.15,8.36,7.92,8.07,27454
2015-02-13,8.1,8.8,8.1,8.4,39517
2015-02-16,8.41,8.56,7.81,8.4,33800
2015-02-17,8.41,8.5,7.93,7.96,32956
2015-02-25,7.97,8.17,7.35,7.44,31601
2015-02-26,7.4,8.06,7.35,8.04,33909
2015-02-27,8.04,8.5,8.03,8.42,43569
2015-03-02,8.5,8.9,8.03,8.85,59451
2015-03-03,8.79,9.05,8.4,8.68,43082
2015-03-04,8.31,9.68,8.31,9.39,55433
2015-03-05,9.15,9.4,8.73,9.04,40234
2015-03-06,9.0,9.66,8.75,9.05,37314
2015-03-09,9.0,9.0,7.81,8.78,35345
2015-03-10,8.79,8.82,8.2,8.56,41160
2015-03-11,8.4,9.2,8.33,9.13,57882
2015-03-12,9.43,11.7,9.13,10.76,122130
2015-03-13,10.5,11.2,9.71,10.42,67697
2015-03-16,10.93,11.26,10.25,11.02,62211
2015-03-17,11.07,12.15,10.8,11.24,80831
2015-03-18,11.3,11.83,10.92,11.49,67694
2015-03-19,11.7,11.74,10.55,10.73,66949
2015-03-20,10.75,11.55,10.55,11.2,62895
2015-03-23,11.2,11.8,11.2,11.69,71188
2015-03-24,11.69,12.83,10.3,12.82,153457
2015-03-25,12.48,13.19,11.96,12.51,95674
2015-03-26,12.31,14.94,12.06,13.7,116188
2015-03-27,13.25,14.08,12.91,13.12,62287
2015-03-30,13.11,13.8,12.71,13.32,77109
2015-03-31,13.2,13.56,11.75,11.9,113492
2015-04-01,11.9,12.24,11.6,12.13,67753
2015-04-02,12.38,12.46,11.71,11.95,76790
2015-04-03,11.46,12.83,11.46,12.81,95842
2015-04-07,12.81,13.4,12.51,13.24,105335
2015-04-08,13.15,14.37,12.99,13.42,119195
2015-04-09,13.43,13.86,12.11,12.4,79138
2015-04-10,12.23,13.88,12.22,13.86,117264
2015-04-13,14.04,14.98,13.6,14.5,124578
2015-04-14,14.7,15.4,13.9,13.99,112524
2015-04-15,13.9,13.9,12.25,12.25,75571
2015-04-16,12.2,15.7,11.25,14.89,156139
2015-04-17,14.95,16.0,14.4,14.81,111725
2015-04-20,14.82,16.72,14.05,15.09,160443
2015-04-21,14.9,18.08,14.85,17.8,166681
2015-04-22,17.59,18.2,17.0,18.16,114368
2015-04-23,18.13,19.16,16.8,18.42,125569
2015-04-24,17.66,18.2,16.5,16.74,88540
2015-04-27,16.65,17.4,16.03,16.78,97194
2015-04-28,16.4,16.67,14.6,14.6,69910
2015-04-29,14.76,15.18,14.4,14.65,66338
2015-04-30,14.69,15.17,14.5,14.57,55790
2015-05-04,14.4,15.59,14.3,15.15,49805
2015-05-05,15.4,15.4,11.69,12.96,62291
2015-05-06,13.0,13.4,11.39,11.61,71180
2015-05-07,11.62,12.47,11.62,11.84,42043
2015-05-08,11.9,13.07,11.9,13.02,43762
2015-05-11,13.02,13.8,12.41,13.77,58299
2015-05-12,13.7,13.8,12.81,13.68,79838
2015-05-13,13.43,14.69,13.2,13.8,68989
