date,open,high,low,close,volume
2018-06-11,-4.03,-0.68,-4.03,-0.68,788
2018-06-12,1.33,1.33,1.33,1.33,266
2018-06-13,3.54,3.54,3.54,3.54,450
2018-06-14,5.97,5.97,5.97,5.97,743
2018-06-15,8.65,8.65,8.65,8.65,2565
2018-06-19,11.59,11.59,11.59,11.59,11174
2018-06-20,14.83,14.83,14.83,14.83,13104
2018-06-21,18.39,18.39,18.39,18.39,12317
2018-06-22,19.2,19.6,14.48,16.18,1281706
2018-06-25,17.09,18.98,16.55,17.64,699820
2018-06-26,16.92,21.18,16.48,20.42,625535
2018-06-27,20.43,20.83,19.08,20.37,441389
2018-06-28,19.93,21.09,16.67,17.1,530810
2018-06-29,17.36,20.48,16.85,19.18,456986
2018-07-02,18.53,18.92,17.6,18.09,324702
2018-07-03,18.2,18.75,15.79,17.7,339101
2018-07-04,17.07,17.07,15.59,15.83,262822
2018-07-05,15.32,19.14,15.25,17.43,343378
2018-07-06,17.43,20.59,17.37,18.58,492134
2018-07-09,18.54,18.97,17.6,18.95,310690
2018-07-10,20.87,21.37,19.02,19.43,364844
2018-07-11,18.09,23.06,17.86,22.02,491208
2018-07-12,21.44,26.3,21.2,26.3,430852
2018-07-13,24.76,28.35,24.22,25.15,482021
2018-07-16,25.15,26.29,23.7,25.82,295152
2018-07-17,25.38,25.97,23.46,24.92,286153
2018-07-18,24.92,26.08,23.71,24.92,271138
2018-07-19,24.76,26.51,24.02,25.25,250745
2018-07-20,25.04,29.86,24.77,29.72,426956
2018-07-23,28.65,29.5,27.84,28.44,250144
2018-07-24,28.37,30.85,27.82,30.19,265010
2018-07-25,29.76,32.03,25.09,25.09,457193
2018-07-26,23.93,25.09,21.76,22.65,392870
2018-07-27,22.54,22.89,21.24,21.45,228096
2018-07-30,21.7,22.17,20.87,21.9,180418
2018-07-31,21.86,21.87,18.38,19.33,281283
2018-08-01,19.2,20.11,18.66,18.88,179336
2018-08-02,18.32,19.92,18.12,19.52,198535
2018-08-03,19.07,19.84,17.35,17.87,172889
2018-08-06,17.54,18.69,16.76,17.9,157069
2018-08-07,18.36,20.57,18.09,20.2,199649
2018-08-08,20.04,20.08,18.71,18.94,147708
2018-08-09,18.87,21.24,18.26,20.35,184749
2018-08-10,20.09,20.59,19.77,20.56,116739
2018-08-13,19.76,20.42,19.22,20.32,109496
2018-08-14,20.2,20.25,18.89,18.97,117356
2018-08-15,18.64,19.22,17.54,17.6,129167
2018-08-16,16.98,18.03,15.99,17.53,107153
2018-08-17,18.04,18.38,17.04,17.07,82248
2018-08-20,16.92,17.6,15.87,17.51,109229
2018-08-21,17.52,18.53,16.99,17.85,102088
2018-08-22,17.57,18.23,16.54,16.69,89999
2018-08-23,16.79,17.9,16.47,17.59,121931
2018-08-24,16.88,18.76,16.82,17.43,133609
2018-08-27,17.3,18.64,16.92,18.35,129151
2018-08-28,18.43,20.49,18.32,19.77,188140
2018-08-29,19.54,20.04,19.1,19.77,103338
2018-08-30,19.87,20.32,17.89,18.09,136818
2018-08-31,17.25,17.65,15.32,15.59,159012
2018-09-03,15.2,15.2,13.09,14.35,159108
2018-09-04,14.32,14.9,14.07,14.68,80676
2018-09-05,14.54,14.75,13.31,13.31,96893
2018-09-06,12.87,14.01,12.72,13.56,88541
2018-09-07,13.92,15.25,13.77,14.38,127486
2018-09-10,14.52,14.64,13.09,13.29,65451
2018-09-11,13.32,14.29,13.32,13.97,66293
2018-09-12,14.09,15.45,13.99,15.04,121160
2018-09-13,15.67,15.93,14.42,15.2,98520
2018-09-14,16.04,17.54,15.79,15.82,158318
2018-09-17,15.08,15.58,14.53,14.6,71314
2018-09-18,14.2,16.1,14.2,16.07,77892
2018-09-19,15.87,17.29,15.56,16.61,95026
2018-09-20,16.43,18.04,16.43,16.98,102007
2018-09-21,17.33,18.04,16.9,17.64,77482
2018-09-25,17.2,17.7,16.82,17.17,42042
2018-09-26,17.35,20.04,17.35,19.7,160616
2018-09-27,19.34,20.84,19.04,19.51,136947
2018-09-28,19.27,20.92,19.27,19.76,119211
2018-10-08,19.14,19.14,16.87,17.23,131167
2018-10-09,17.49,17.63,14.82,15.26,133894
2018-10-10,15.65,15.76,14.54,15.26,71632
2018-10-11,13.58,14.47,12.27,12.79,128095
2018-10-12,12.79,14.29,12.75,14.13,86003
2018-10-15,17.43,17.62,16.92,17.62,198015
2018-10-16,18.09,18.29,16.95,17.45,104522
2018-10-17,17.97,19.08,17.65,18.09,142322
2018-10-18,17.37,18.87,15.6,17.0,108109
2018-10-19,16.43,20.46,16.43,20.19,141251
2018-10-22,20.37,24.26,20.37,23.15,181064
2018-10-23,22.59,23.63,21.48,22.54,127366
2018-10-24,22.45,23.35,21.49,21.98,100428
2018-10-25,20.87,24.53,20.6,24.15,133722
2018-10-26,24.03,24.03,19.77,20.65,176917
2018-10-29,20.84,21.09,18.43,18.52,127198
2018-10-30,18.45,21.07,18.03,20.87,128876
2018-10-31,21.03,22.22,20.43,20.59,97944
2018-11-01,20.98,21.88,19.88,20.1,97240
2018-11-02,21.5,22.89,21.45,22.8,137059
2018-11-05,22.8,25.03,22.43,23.31,130635
2018-11-06,23.11,24.98,21.43,24.52,121658
2018-11-07,23.76,24.97,22.65,23.12,126587
2018-11-08,23.56,23.86,21.92,22.15,80449
2018-11-09,21.98,23.12,21.79,22.4,60639
2018-11-12,21.98,25.76,21.82,25.45,148899
2018-11-13,24.76,25.04,23.54,24.55,142870
2018-11-14,23.88,25.32,23.51,24.2,107907
2018-11-15,23.88,24.87,23.59,24.4,75769
2018-11-16,24.58,24.63,22.88,23.71,98094
2018-11-19,23.42,24.47,23.09,23.29,72590
2018-11-20,22.93,23.2,22.29,22.41,77221
2018-11-21,22.26,23.51,21.7,22.9,73148
2018-11-22,22.65,23.34,22.32,22.49,40718
2018-11-23,22.49,22.51,20.26,20.3,104037
2018-11-26,20.2,20.8,19.65,20.66,76100
2018-11-27,20.69,21.9,20.18,21.2,79533
2018-11-28,21.29,23.36,21.01,22.92,99188
2018-11-29,23.37,24.48,22.55,22.55,97363
2018-11-30,22.54,24.2,22.54,23.67,90676
2018-12-03,25.05,25.59,23.96,24.12,126452
2018-12-04,23.76,25.36,23.67,24.93,95797
2018-12-05,24.2,25.09,23.98,24.41,73916
2018-12-06,24.09,24.92,23.09,23.1,113854
2018-12-07,23.19,23.9,23.19,23.48,56421
2018-12-10,23.34,23.85,21.87,22.7,76068
2018-12-11,22.82,23.19,22.44,22.85,34501
2018-12-12,23.28,24.75,23.09,24.48,94725
2018-12-13,24.72,24.91,23.97,24.82,72444
2018-12-14,24.72,25.03,23.27,23.28,70905
2018-12-17,22.98,23.92,21.98,23.74,68645
2018-12-18,23.09,23.98,22.92,23.4,48856
2018-12-19,23.18,24.59,22.73,23.37,70927
2018-12-20,23.3,23.31,21.55,22.17,97737
2018-12-21,22.28,22.82,21.2,22.82,88737
2018-12-24,22.36,23.23,21.99,22.55,59388
2018-12-25,22.0,22.39,21.23,22.09,65883
2018-12-26,22.09,22.48,21.17,21.37,49253
2018-12-27,22.09,22.25,21.3,21.3,48815
2018-12-28,21.25,21.77,20.2,20.2,56292
2019-01-02,20.45,20.85,20.05,20.13,43941
2019-01-03,19.49,20.62,19.49,20.22,44949
2019-01-04,19.94,22.12,19.89,21.96,79053
2019-01-07,21.95,22.34,21.59,22.22,59696
2019-01-08,22.1,23.34,22.09,23.28,85750
2019-01-09,21.98,22.65,20.97,22.53,123799
2019-01-10,22.34,22.45,21.44,21.58,83943
2019-01-11,21.76,21.84,20.76,21.03,61367
2019-01-14,21.04,21.61,20.48,21.47,48488
2019-01-15,21.43,22.25,20.79,22.19,58736
2019-01-16,21.93,22.09,21.65,21.8,25739
2019-01-17,21.95,22.37,21.65,21.79,37188
2019-01-18,22.07,22.07,20.32,21.09,65039
2019-01-21,20.89,21.22,20.46,21.0,52412
2019-01-22,20.87,21.24,20.33,20.47,42589
2019-01-23,20.46,21.24,20.32,21.12,48848
2019-01-24,20.87,21.35,20.7,20.97,37984
2019-01-25,21.23,22.98,20.97,22.23,91190
2019-01-28,22.59,22.68,21.44,21.47,46289
2019-01-29,21.57,22.2,20.37,21.8,52363
2019-01-30,20.5,22.18,20.1,21.54,77078
2019-01-31,21.58,22.41,21.45,21.49,44128
2019-02-01,21.8,23.19,21.54,22.76,62144
2019-02-11,23.09,24.42,23.08,24.2,83433
2019-02-12,23.93,24.54,23.67,24.2,49891
2019-02-13,24.09,25.63,23.85,24.59,78772
2019-02-14,24.48,28.58,24.4,26.27,127233
2019-02-15,26.09,26.98,24.98,24.99,105153
2019-02-18,25.4,26.36,25.07,26.13,87787
2019-02-19,26.24,26.3,24.65,24.92,94258
2019-02-20,25.2,26.15,24.82,25.41,60674
2019-02-21,25.15,26.35,24.93,25.5,82288
2019-02-22,25.32,26.59,24.82,26.08,89600
2019-02-25,26.85,30.13,26.85,29.94,154113
2019-02-26,29.2,29.65,27.92,28.37,113242
2019-02-27,27.93,28.87,26.59,27.01,91038
2019-02-28,26.99,28.75,26.99,27.93,72399
