date,open,high,low,close,volume
2018-10-16,27.86,39.57,27.86,39.57,4199
2018-10-17,46.6,46.6,46.6,46.6,1865
2018-10-18,54.33,54.33,42.68,50.27,557185
2018-10-19,48.8,58.37,48.7,58.37,353192
2018-10-22,63.3,67.28,61.31,67.28,176858
2018-10-23,71.3,75.1,63.97,64.0,329626
2018-10-24,64.69,69.8,64.5,66.35,241500
2018-10-25,62.42,70.67,62.42,68.88,193153
2018-10-26,69.1,72.3,61.81,66.5,182721
2018-10-29,65.8,67.66,63.31,66.82,102860
2018-10-30,65.8,69.2,62.01,66.65,140057
2018-10-31,67.1,71.24,67.1,68.3,135227
2018-11-01,70.28,74.9,68.4,71.63,156641
2018-11-02,75.59,76.68,71.97,74.7,162177
2018-11-05,74.18,75.87,68.75,71.72,133495
2018-11-06,70.0,81.96,69.15,81.96,135297
2018-11-07,81.95,82.98,78.0,79.3,115595
2018-11-08,81.3,82.29,77.09,78.58,90427
2018-11-09,76.8,83.1,76.3,80.08,87033
2018-11-12,79.22,82.07,78.47,81.31,79923
2018-11-13,79.3,86.3,77.83,79.36,136396
2018-11-14,77.33,82.9,77.31,81.16,85022
2018-11-15,80.16,82.08,78.5,81.3,67309
2018-11-16,81.35,83.3,78.96,79.95,69092
2018-11-19,78.31,82.15,77.9,79.45,69281
2018-11-20,78.1,80.27,76.3,76.3,54625
2018-11-21,75.3,82.33,74.95,81.0,90623
2018-11-22,80.65,81.64,79.42,80.81,51973
2018-11-23,81.1,82.9,77.3,77.6,59509
2018-11-26,78.4,80.59,77.6,78.89,41793
2018-11-27,79.96,80.3,73.8,75.86,80217
2018-11-28,75.1,79.3,74.5,78.91,55165
2018-11-29,80.3,81.27,78.1,78.13,48848
2018-11-30,78.1,81.9,77.8,81.8,41347
2018-12-03,84.8,92.96,82.64,88.8,93095
2018-12-04,88.1,90.17,86.9,88.36,45191
2018-12-05,86.3,92.41,85.96,89.98,53749
2018-12-06,89.19,90.41,83.3,84.63,82338
2018-12-07,85.18,85.55,82.0,83.44,50676
