date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-03-13,18.4771,4.0889,3.3246,0.7642,0.0772,0.0
2026-03-16,18.181,3.417,3.7131,-0.2961,0.0712,0.0
2026-03-17,18.2754,3.2372,3.1429,0.0944,0.0495,0.0
2026-03-18,18.4905,2.7451,2.53,0.2151,0.0444,0.0
2026-03-19,17.6541,1.2948,2.1312,-0.8364,0.0391,0.0
2026-03-20,17.494,2.0062,2.1664,-0.1602,0.0644,0.0
2026-03-23,16.8622,1.6259,2.2577,-0.6318,0.0351,0.0
2026-03-24,17.0529,2.3591,2.1684,0.1907,0.0403,0.0
2026-03-25,17.9986,4.1328,3.1871,0.9457,0.0492,0.0
2026-03-26,18.1917,2.8858,2.6927,0.1931,0.0464,0.0
2026-03-27,18.0915,2.4851,2.5853,-0.1002,0.0664,0.0
2026-03-30,19.2999,5.5075,4.2991,1.2084,0.1001,0.0
2026-03-31,19.1498,5.1263,5.2763,-0.1501,0.1651,0.0
2026-04-01,20.8181,5.0775,3.4092,1.6683,0.1401,0.0
2026-04-02,20.5642,4.3275,4.5814,-0.2539,0.1501,0.0
2026-04-03,19.7738,5.5583,6.3487,-0.7905,0.1697,0.0
2026-04-07,20.5828,4.65,3.8409,0.8091,0.1812,0.0
2026-04-08,23.4639,7.3616,4.4805,2.8811,0.174,0.0
2026-04-09,24.1095,8.2566,7.611,0.6456,0.1823,0.0
2026-04-10,26.8954,8.3951,5.6093,2.7858,0.1598,0.0
2026-04-13,28.0516,5.5673,4.4111,1.1562,0.0976,0.0
2026-04-14,27.3174,4.2066,4.9408,-0.7342,0.0754,0.0
2026-04-15,27.1323,4.3026,4.4877,-0.1851,0.0554,0.0
2026-04-16,26.6716,2.99,3.4506,-0.4606,0.0542,0.0
2026-04-17,27.5157,4.7,3.856,0.844,0.0502,0.0
2026-04-20,27.067,5.9729,6.4215,-0.4486,0.0937,0.0
2026-04-21,28.5452,12.3445,10.8663,1.4782,0.1628,0.0
2026-04-22,32.019,13.1121,9.6383,3.4738,0.188,0.0
2026-04-23,32.815,11.8434,11.0474,0.796,0.1566,0.0
2026-04-24,32.8483,7.1925,7.1591,0.0333,0.1644,0.0
2026-04-27,31.8738,11.8011,12.7755,-0.9745,0.1721,0.0
2026-04-28,33.4993,9.5809,7.9554,1.6255,0.1694,0.0
2026-04-29,35.0063,6.2691,4.7622,1.5069,0.1391,0.0
2026-04-30,31.1678,6.301,10.1395,-3.8385,0.1186,0.0
2026-05-06,33.5211,10.0132,7.6598,2.3534,0.1442,0.0
2026-05-07,33.8084,19.4038,19.1165,0.2872,0.1655,0.0
2026-05-08,39.7176,17.9146,12.0054,5.9092,0.222,0.0
2026-05-11,40.2337,21.9087,21.3926,0.5161,0.2689,0.0
2026-05-12,49.6046,24.3658,14.9948,9.371,0.1739,0.0
2026-05-13,54.1431,14.8854,10.3469,4.5385,0.1664,0.0
2026-05-14,55.7424,18.2006,16.6013,1.5993,0.1869,0.0
2026-05-15,53.3051,13.9015,16.3388,-2.4373,0.1769,0.0
2026-05-18,57.2639,17.3973,13.4385,3.9587,0.1638,0.0
2026-05-19,57.4425,14.4487,14.27,0.1786,0.1846,0.0
2026-05-20,60.7385,18.3392,15.0432,3.2959,0.1926,0.0
2026-05-21,61.337,16.5604,15.9618,0.5986,0.1464,0.0
2026-05-22,59.7586,9.6488,11.2273,-1.5784,0.1411,0.0
2026-05-25,61.3592,13.811,12.2104,1.6006,0.1573,0.0
2026-05-26,61.344,11.6268,11.642,-0.0152,0.1503,0.0
2026-05-27,63.1248,9.8232,8.0424,1.7808,0.1394,0.0
2026-05-28,62.9465,9.9676,10.1459,-0.1783,0.1355,0.0
2026-05-29,56.3814,15.5419,22.0961,-6.5542,0.2033,0.0
2026-06-01,55.8604,9.0281,9.5491,-0.521,0.1624,0.0
2026-06-02,55.0503,15.5879,16.3981,-0.8102,0.164,0.0
2026-06-03,58.7799,22.2077,18.4781,3.7297,0.1689,0.0
2026-06-04,56.3784,15.5638,17.9652,-2.4015,0.1597,0.0
2026-06-05,55.6911,18.1628,18.8501,-0.6874,0.1821,0.0
2026-06-08,59.5765,27.6673,23.7819,3.8855,0.1974,0.0
2026-06-09,57.9739,25.4851,27.1,-1.6149,0.2357,0.0
2026-06-10,62.5845,21.0349,16.4242,4.6107,0.1976,0.0
2026-06-11,61.7953,15.0232,15.8124,-0.7893,0.208,0.0
2026-06-12,59.8309,16.7848,18.7492,-1.9644,0.1944,0.0
2026-06-15,63.0449,18.2952,15.0812,3.214,0.2174,0.0
2026-06-16,64.1473,18.9198,17.8174,1.1024,0.2015,0.0
2026-06-17,66.1157,18.3762,16.4078,1.9684,0.2188,0.0
2026-06-18,66.281,18.1029,17.9376,0.1653,0.1715,0.0
2026-06-22,67.9036,19.0667,17.4871,1.5796,0.2263,0.0
2026-06-23,67.0684,21.6442,22.4793,-0.8351,0.2477,0.0
2026-06-24,67.5907,20.3106,19.7883,0.5223,0.2568,0.0
2026-06-25,69.4886,22.7011,20.8032,1.8979,0.2465,0.0
2026-06-26,74.5323,27.3849,22.3412,5.0437,0.2994,0.0
2026-06-29,74.2818,19.161,19.4115,-0.2505,0.2147,0.0
2026-06-30,78.1408,19.6136,15.7547,3.859,0.2207,0.0
2026-07-01,76.4559,22.5075,24.1923,-1.6849,0.3063,0.0
2026-07-02,76.7033,14.059,13.8116,0.2474,0.2329,0.0
2026-07-03,76.1817,11.8132,12.3348,-0.5217,0.2148,0.0
2026-07-06,77.6748,14.3051,12.812,1.4931,0.2224,0.0
2026-07-07,75.3367,7.1947,9.5328,-2.3381,0.1643,0.0
2026-07-08,73.1731,9.0377,11.2013,-2.1636,0.1715,0.0
2026-07-09,74.4227,16.5547,15.3052,1.2496,0.1904,0.0
2026-07-10,73.6446,13.6449,14.423,-0.7781,0.1751,0.0
2026-07-13,70.2518,8.1414,11.5341,-3.3927,0.1806,0.0
2026-07-14,70.1936,8.892,8.9503,-0.0583,0.2041,0.0
2026-07-15,68.8478,7.5101,8.8558,-1.3458,0.1688,0.0
2026-07-16,62.2903,6.3617,12.9192,-6.5575,0.1449,0.0
2026-07-17,57.2224,6.3087,11.3718,-5.0631,0.124,0.0
2026-07-20,55.8895,7.8397,9.1726,-1.3329,0.1129,0.0
2026-07-21,54.0985,10.751,12.542,-1.7911,0.1782,0.0
2026-07-22,53.5874,8.8622,9.3732,-0.5111,0.1217,0.0
2026-07-23,54.3656,6.1911,5.4129,0.7782,0.1425,0.0
2026-07-24,52.8483,3.5346,5.0518,-1.5173,0.1285,0.0
2026-07-27,53.8635,5.3487,4.3335,1.0152,0.1266,0.0
2026-07-28,52.9009,4.5219,5.4845,-0.9626,0.1238,0.0
2026-07-29,52.9616,5.4644,5.4036,0.0607,0.1149,0.0
2026-07-30,52.882,5.774,5.8536,-0.0796,0.1087,0.0
2026-07-31,52.3557,6.1784,6.7146,-0.5362,0.0866,0.0
2026-08-03,52.9296,4.3353,3.7613,0.5739,0.0839,0.0
2026-08-04,52.9883,7.1952,7.1365,0.0587,0.0944,0.0
2026-08-05,52.6634,11.0296,11.3546,-0.3249,0.1157,0.0
2026-08-06,52.5032,8.4741,8.6343,-0.1602,0.1112,0.0
