date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-05,11.0859,0.7801,0.7685,0.0117,0.0298,0.0
2026-02-06,10.6119,0.5901,1.0641,-0.474,0.0267,0.0
2026-02-09,10.5224,0.7902,0.8797,-0.0895,0.0267,0.0
2026-02-10,10.3387,0.5623,0.7459,-0.1837,0.0242,0.0
2026-02-11,9.9959,0.5719,0.9148,-0.3429,0.0143,0.0
2026-02-12,9.9112,0.6691,0.7538,-0.0847,0.0085,0.0
2026-02-13,9.5687,0.4829,0.8254,-0.3425,0.0084,0.0
2026-02-24,9.8578,0.7109,0.4218,0.2891,0.0084,0.0
2026-02-25,10.0094,0.8149,0.6632,0.1517,0.0079,0.0
2026-02-26,10.0722,1.0311,0.9683,0.0628,0.0089,0.0
2026-02-27,10.0313,0.9804,1.0214,-0.041,0.0109,0.0
2026-03-02,10.2509,1.5098,1.2902,0.2196,0.0148,0.0
2026-03-03,10.3098,1.4347,1.3759,0.0589,0.0344,0.0
2026-03-04,10.0641,0.6147,0.8603,-0.2456,0.0227,0.0
2026-03-05,10.1595,0.705,0.6097,0.0954,0.0224,0.0
2026-03-06,9.5897,0.6404,1.2102,-0.5698,0.0149,0.0
2026-03-09,9.5684,0.6047,0.6259,-0.0213,0.0172,0.0
2026-03-10,9.3808,2.2871,2.4747,-0.1876,0.0671,0.0
2026-03-11,9.9371,3.5249,2.9686,0.5563,0.082,0.0
2026-03-12,9.7203,3.8347,4.0516,-0.2168,0.0795,0.0
2026-03-13,10.3504,2.7937,2.1636,0.6301,0.0678,0.0
2026-03-16,9.6981,2.272,2.9243,-0.6522,0.0658,0.0
2026-03-17,9.3633,1.082,1.4168,-0.3348,0.0635,0.0
2026-03-18,9.4565,2.8559,2.7627,0.0932,0.0851,0.0
2026-03-19,9.1947,2.2267,2.4885,-0.2618,0.097,0.0
2026-03-20,9.0464,2.3143,2.4627,-0.1484,0.0998,0.0
2026-03-23,8.6976,1.967,2.3158,-0.3488,0.1053,0.0
2026-03-24,8.1276,2.5559,3.1259,-0.57,0.1227,0.0
2026-03-25,8.4834,2.5737,2.2179,0.3558,0.1098,0.0
2026-03-26,8.0987,1.6349,2.0196,-0.3847,0.1101,0.0
2026-03-27,8.2277,1.6941,1.5651,0.129,0.0993,0.0
2026-03-30,7.7079,1.9475,2.4674,-0.5198,0.12,0.0
2026-03-31,7.951,1.6494,1.4063,0.2431,0.0999,0.0
2026-04-01,7.4101,1.5283,2.0693,-0.541,0.1049,0.0
2026-04-02,7.6394,1.7309,1.5015,0.2294,0.0882,0.0
2026-04-03,7.8555,1.3463,1.1303,0.216,0.0781,0.0
2026-04-07,6.6615,2.0206,3.2146,-1.194,0.1037,0.0
2026-04-08,7.6216,3.174,2.2138,0.9601,0.1036,0.0
2026-04-09,7.0515,1.6917,2.2618,-0.5701,0.1147,0.0
2026-04-10,9.3189,5.0756,2.8082,2.2674,0.1117,0.0
2026-04-13,10.2386,3.4383,2.5186,0.9197,0.115,0.0
2026-04-14,10.0163,3.2424,3.4647,-0.2223,0.1194,0.0
2026-04-15,8.8333,3.4714,4.6544,-1.183,0.1217,0.0
2026-04-16,8.776,3.0232,3.0805,-0.0573,0.1177,0.0
2026-04-17,10.9815,5.5087,3.3032,2.2055,0.1218,0.0
2026-04-20,13.1233,5.1036,2.9618,2.1418,0.1139,0.0
2026-04-21,10.6562,2.6832,5.1502,-2.467,0.1077,0.0
2026-04-22,10.3742,2.1352,2.4172,-0.282,0.0933,0.0
2026-04-23,8.7068,1.8305,3.498,-1.6675,0.0832,0.0
2026-04-24,8.4608,4.4033,4.6493,-0.2459,0.0999,0.0
2026-04-27,7.4655,2.2417,3.237,-0.9953,0.0975,0.0
2026-04-28,6.8762,1.4774,2.0667,-0.5893,0.094,0.0
2026-04-29,6.8901,1.0825,1.0686,0.0139,0.0787,0.0
2026-04-30,7.8547,3.776,2.8114,0.9646,0.0643,0.0
2026-05-06,8.1467,3.2891,2.9971,0.292,0.0692,0.0
2026-05-07,7.8227,2.0939,2.4179,-0.324,0.0736,0.0
2026-05-08,8.1411,1.7703,1.452,0.3183,0.0628,0.0
2026-05-11,9.086,3.0491,2.1042,0.945,0.0648,0.0
2026-05-12,8.9471,1.6548,1.7938,-0.1389,0.0569,0.0
2026-05-13,8.7667,1.5407,1.7211,-0.1804,0.052,0.0
2026-05-14,8.2192,1.2409,1.7884,-0.5475,0.0481,0.0
