date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-04,94.3502,7.1865,6.9409,0.2456,0.3469,0.0
2026-02-05,92.7545,4.1721,5.7677,-1.5956,0.2246,0.0
2026-02-06,91.0657,4.8839,6.5727,-1.6888,0.2437,0.0
2026-02-09,91.4406,7.0371,6.6622,0.3749,0.2617,0.0
2026-02-10,91.1339,4.7353,5.042,-0.3067,0.2599,0.0
2026-02-11,90.7703,3.8828,4.2464,-0.3636,0.2478,0.0
2026-02-12,88.4043,3.2117,5.5778,-2.366,0.2479,0.0
2026-02-13,85.3371,2.5333,5.6005,-3.0672,0.2415,0.0
2026-02-24,86.7438,5.2448,3.8381,1.4067,0.2528,0.0
2026-02-25,86.964,8.1178,7.8976,0.2202,0.2564,0.0
2026-02-26,88.33,8.964,7.598,1.3661,0.2693,0.0
2026-02-27,88.6768,8.7451,8.3984,0.3468,0.257,0.0
2026-03-02,86.0617,6.4509,9.066,-2.6151,0.2489,0.0
2026-03-03,85.9281,7.4587,7.5923,-0.1336,0.2437,0.0
2026-03-04,84.2428,3.3619,5.0472,-1.6853,0.2423,0.0
2026-03-05,84.2816,5.0012,4.9624,0.0388,0.2589,0.0
2026-03-06,84.1182,2.9389,3.1022,-0.1633,0.347,0.0
2026-03-09,85.3105,6.3227,5.1305,1.1922,0.3223,0.0
2026-03-10,84.9972,5.3858,5.699,-0.3133,0.3442,0.0
2026-03-11,85.502,7.2604,6.7556,0.5048,0.3342,0.0
2026-03-12,86.4197,5.6214,4.7038,0.9177,0.3204,0.0
2026-03-13,86.0621,3.4351,3.7926,-0.3576,0.3195,0.0
2026-03-16,87.0194,4.9663,4.0089,0.9573,0.3407,0.0
2026-03-17,87.2431,5.4733,5.2497,0.2236,0.3147,0.0
2026-03-18,87.9186,5.2527,4.5772,0.6755,0.3212,0.0
2026-03-19,89.5477,6.0376,4.4085,1.6291,0.3,0.0
2026-03-20,90.2645,7.1133,6.3966,0.7167,0.3422,0.0
2026-03-23,90.5509,4.6535,4.3671,0.2864,0.2835,0.0
2026-03-24,89.7388,3.4165,4.2285,-0.812,0.3004,0.0
2026-03-25,89.7768,5.5281,5.4901,0.038,0.3083,0.0
2026-03-26,89.4744,4.2161,4.5186,-0.3025,0.3135,0.0
2026-03-27,88.8131,2.4428,3.1041,-0.6613,0.3049,0.0
2026-03-30,88.5332,2.4741,2.754,-0.2799,0.2977,0.0
2026-03-31,88.3603,9.8589,10.0318,-0.1729,0.2518,0.0
2026-04-01,91.6391,13.6731,10.3943,3.2787,0.2521,0.0
2026-04-02,88.749,5.6745,8.5646,-2.89,0.2552,0.0
