date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-03-10,169.1684,16.3064,14.9264,1.3799,0.3647,0.0
2026-03-11,169.5656,11.1227,10.7255,0.3972,0.356,0.0
2026-03-12,169.8348,14.2281,13.9589,0.2692,0.347,0.0
2026-03-13,172.4918,12.93,10.2729,2.657,0.3565,0.0
2026-03-16,172.6684,15.3044,15.1278,0.1766,0.4073,0.0
2026-03-17,170.0064,21.3151,23.9771,-2.662,0.4383,0.0
2026-03-18,175.4456,24.1452,18.706,5.4392,0.4308,0.0
2026-03-19,172.141,14.5732,17.8778,-3.3046,0.419,0.0
2026-03-20,172.8344,18.4042,17.7108,0.6935,0.4463,0.0
2026-03-23,172.514,13.1455,13.466,-0.3205,0.4202,0.0
2026-03-24,172.3309,7.9742,8.1572,-0.183,0.4446,0.0
2026-03-25,172.878,10.7524,10.2053,0.5471,0.437,0.0
2026-03-26,174.5013,14.0582,12.4349,1.6233,0.4357,0.0
2026-03-27,176.0494,9.8824,8.3343,1.548,0.4286,0.0
2026-03-30,173.5518,8.4779,10.9755,-2.4976,0.4251,0.0
2026-03-31,173.8696,7.6982,7.3804,0.3178,0.4132,0.0
2026-04-01,173.4481,7.9898,8.4113,-0.4215,0.4223,0.0
2026-04-02,172.7302,9.9472,10.6651,-0.7179,0.4116,0.0
2026-04-03,174.6592,16.1489,14.2199,1.929,0.5332,0.0
2026-04-07,176.36,10.6636,8.9627,1.7008,0.5438,0.0
2026-04-08,178.6385,23.7899,21.5114,2.2785,0.4458,0.0
2026-04-09,176.472,16.3827,18.5492,-2.1665,0.4379,0.0
2026-04-10,174.7782,21.7857,23.4795,-1.6938,0.4457,0.0
2026-04-13,177.4517,22.5569,19.8834,2.6735,0.444,0.0
2026-04-14,181.6917,32.4591,28.2191,4.2399,0.5044,0.0
2026-04-15,181.9785,21.8698,21.5829,0.2869,0.4621,0.0
2026-04-16,180.9381,17.3809,18.4214,-1.0405,0.4235,0.0
2026-04-17,175.0757,38.1687,44.0312,-5.8624,0.6005,0.0
2026-04-20,188.6808,41.4182,27.813,13.6052,0.5662,0.0
2026-04-21,194.7638,36.1708,30.0879,6.0829,0.4592,0.0
2026-04-22,200.5667,29.7251,23.9222,5.8029,0.4578,0.0
2026-04-23,204.7899,33.1954,28.9723,4.2232,0.4444,0.0
2026-04-24,199.0261,25.2028,30.9666,-5.7638,0.4092,0.0
2026-04-27,198.2014,16.2531,17.0778,-0.8247,0.4135,0.0
2026-04-28,197.8798,12.5852,12.9069,-0.3216,0.4041,0.0
2026-04-29,204.5446,34.5785,27.9136,6.6649,0.4329,0.0
2026-04-30,200.7643,15.7512,19.5316,-3.7804,0.425,0.0
2026-05-06,202.6198,31.5236,29.6681,1.8555,0.3848,0.0
2026-05-07,187.8437,29.3242,44.1003,-14.776,0.4012,0.0
2026-05-08,196.9015,38.918,29.8602,9.0578,0.4564,0.0
2026-05-11,211.108,49.904,35.6975,14.2065,0.4768,0.0
2026-05-12,212.1651,32.5975,31.5404,1.0571,0.5026,0.0
2026-05-13,211.7422,32.0594,32.4823,-0.4228,0.4853,0.0
2026-05-14,219.7506,50.9104,42.9021,8.0083,0.4795,0.0
2026-05-15,218.063,28.9172,30.6048,-1.6876,0.4245,0.0
2026-05-18,222.5339,23.1305,18.6596,4.4709,0.4389,0.0
2026-05-19,220.8309,19.0066,20.7096,-1.703,0.415,0.0
2026-05-20,219.8415,15.9758,16.9652,-0.9894,0.4106,0.0
2026-05-21,218.2931,27.9145,29.4628,-1.5483,0.4052,0.0
2026-05-22,220.0982,47.1966,45.3915,1.8051,0.494,0.0
2026-05-25,229.9866,56.201,46.3126,9.8883,0.4969,0.0
2026-05-26,232.0615,50.0538,47.9789,2.0749,0.4647,0.0
2026-05-27,231.2991,43.0314,43.7937,-0.7624,0.452,0.0
2026-05-28,234.5786,30.078,26.7985,3.2795,0.4423,0.0
2026-05-29,235.725,36.3671,35.2207,1.1464,0.4277,0.0
2026-06-01,233.5338,29.2112,31.4025,-2.1912,0.433,0.0
2026-06-02,229.6589,25.0653,28.9402,-3.8749,0.4017,0.0
2026-06-03,229.0747,39.6744,40.2586,-0.5842,0.4007,0.0
2026-06-04,228.5425,34.6,35.1321,-0.5321,0.4183,0.0
2026-06-05,226.0923,32.6348,35.0851,-2.4502,0.4069,0.0
2026-06-08,219.0156,27.4029,34.4795,-7.0767,0.3874,0.0
