date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-03-10,24.0358,5.1681,4.5642,0.6039,0.2748,0.0
2026-03-11,23.8571,4.6111,4.7897,-0.1787,0.2046,0.0
2026-03-12,24.7999,4.8111,3.8683,0.9428,0.1892,0.0
2026-03-13,23.4894,3.3615,4.672,-1.3105,0.1629,0.0
2026-03-16,24.4279,4.0679,3.1295,0.9385,0.1611,0.0
2026-03-17,24.2745,2.836,2.9894,-0.1534,0.1786,0.0
2026-03-18,25.7932,5.7535,4.2348,1.5187,0.1974,0.0
2026-03-19,25.1271,3.3992,4.0653,-0.6661,0.2492,0.0
2026-03-20,23.8076,4.27,5.5894,-1.3195,0.2758,0.0
2026-03-23,22.5487,2.7134,3.9724,-1.2589,0.1515,0.0
2026-03-24,23.3747,3.7672,2.9413,0.826,0.1532,0.0
2026-03-25,24.4905,3.5927,2.4768,1.1158,0.1649,0.0
2026-03-26,24.4866,1.8956,1.8994,-0.0039,0.1613,0.0
2026-03-27,24.0537,1.5187,1.9517,-0.4329,0.1559,0.0
2026-03-30,23.6692,1.748,2.1325,-0.3845,0.1219,0.0
2026-03-31,23.744,2.2282,2.1534,0.0748,0.118,0.0
2026-04-01,26.5647,7.8019,4.9812,2.8207,0.1817,0.0
2026-04-02,25.9062,2.4306,3.089,-0.6585,0.1425,0.0
2026-04-03,25.2264,1.3947,2.0745,-0.6798,0.1285,0.0
2026-04-07,23.9248,2.5514,3.853,-1.3016,0.1155,0.0
2026-04-08,24.9491,5.9044,4.8801,1.0243,0.171,0.0
2026-04-09,23.9205,3.2864,4.3149,-1.0286,0.1452,0.0
2026-04-10,24.2639,5.3112,4.9679,0.3434,0.1639,0.0
2026-04-13,24.1056,2.7589,2.9172,-0.1583,0.2041,0.0
2026-04-14,25.616,4.7942,3.2838,1.5104,0.2026,0.0
2026-04-15,25.7342,3.0727,2.9546,0.1182,0.1992,0.0
2026-04-16,25.8056,6.9023,6.8308,0.0714,0.2647,0.0
2026-04-17,25.0147,4.8312,5.6221,-0.7909,0.2158,0.0
2026-04-20,23.9869,3.8487,4.8765,-1.0278,0.1934,0.0
2026-04-21,23.656,2.5079,2.8388,-0.3309,0.1917,0.0
2026-04-22,22.5346,3.8767,4.9981,-1.1214,0.2083,0.0
2026-04-23,21.4397,4.8169,5.9119,-1.095,0.296,0.0
2026-04-24,22.2302,4.6267,3.8361,0.7906,0.198,0.0
2026-04-27,22.9934,3.8365,3.0734,0.7631,0.1542,0.0
2026-04-28,22.2663,1.9827,2.7098,-0.7271,0.1513,0.0
2026-04-29,22.8929,2.7521,2.1255,0.6266,0.155,0.0
2026-04-30,22.7731,4.0177,4.1375,-0.1198,0.1703,0.0
2026-05-06,22.5271,4.064,4.3101,-0.246,0.1759,0.0
2026-05-07,22.0348,2.9518,3.444,-0.4922,0.1712,0.0
2026-05-08,22.4447,5.22,4.8101,0.4099,0.1295,0.0
2026-05-11,22.9215,3.8888,3.412,0.4768,0.1374,0.0
2026-05-12,23.0451,3.5203,3.3967,0.1236,0.1481,0.0
2026-05-13,22.3987,4.7656,5.4121,-0.6464,0.2031,0.0
2026-05-14,23.4465,4.3468,3.2991,1.0478,0.164,0.0
2026-05-15,23.3425,3.7754,3.8794,-0.104,0.1711,0.0
2026-05-18,22.7555,3.2063,3.7933,-0.587,0.2404,0.0
2026-05-19,23.7154,3.0935,2.1336,0.9599,0.2213,0.0
2026-05-20,24.2222,4.0638,3.5571,0.5068,0.1818,0.0
2026-05-21,23.9953,2.4305,2.6574,-0.2268,0.1719,0.0
2026-05-22,23.7786,1.7601,1.9768,-0.2168,0.2169,0.0
2026-05-25,23.7441,3.0205,3.055,-0.0345,0.23,0.0
2026-05-26,23.9748,1.8698,1.639,0.2307,0.2278,0.0
2026-05-27,23.4117,1.7016,2.2647,-0.5631,0.2291,0.0
2026-05-28,23.4205,1.6328,1.624,0.0088,0.1957,0.0
2026-05-29,23.1973,1.8953,2.1234,-0.2281,0.1139,0.0
2026-06-01,22.3724,1.3889,2.2137,-0.8249,0.1569,0.0
2026-06-02,23.1062,3.2553,2.5216,0.7338,0.181,0.0
2026-06-03,22.9055,1.8469,2.0476,-0.2007,0.1187,0.0
2026-06-04,22.4839,2.3063,2.7278,-0.4216,0.1167,0.0
2026-06-05,22.5031,2.3691,2.3499,0.0192,0.1167,0.0
2026-06-08,22.6497,2.0553,1.9087,0.1466,0.0923,0.0
2026-06-09,21.9936,1.0679,1.7241,-0.6562,0.114,0.0
2026-06-10,22.1462,2.235,2.0824,0.1526,0.1024,0.0
2026-06-11,21.9939,1.8746,2.027,-0.1523,0.1979,0.0
2026-06-12,21.7409,1.9561,2.2091,-0.253,0.2058,0.0
2026-06-15,21.0684,1.902,2.5745,-0.6725,0.2166,0.0
2026-06-16,20.5991,1.4171,1.8864,-0.4693,0.2112,0.0
2026-06-17,21.0448,2.4573,2.0116,0.4457,0.2055,0.0
2026-06-18,22.2773,3.8965,2.664,1.2325,0.2623,0.0
2026-06-22,22.3071,2.3957,2.3659,0.0298,0.2088,0.0
2026-06-23,22.3824,2.3866,2.3114,0.0752,0.194,0.0
2026-06-24,21.6359,2.0868,2.8333,-0.7465,0.1924,0.0
2026-06-25,21.2503,2.0307,2.4163,-0.3856,0.1915,0.0
2026-06-26,20.8256,1.613,2.0377,-0.4247,0.1842,0.0
2026-06-29,20.5853,1.6016,1.8419,-0.2403,0.1947,0.0
2026-06-30,20.0255,1.8663,2.4261,-0.5598,0.1824,0.0
2026-07-01,19.5439,2.1074,2.589,-0.4816,0.1816,0.0
2026-07-02,20.1505,2.0294,1.4227,0.6066,0.1627,0.0
2026-07-03,19.8962,1.7131,1.9674,-0.2543,0.1704,0.0
2026-07-06,19.6245,2.7793,3.051,-0.2717,0.186,0.0
2026-07-07,19.9438,1.8121,1.4927,0.3194,0.1657,0.0
2026-07-08,19.7325,1.0218,1.2332,-0.2114,0.1507,0.0
2026-07-09,19.3183,0.9691,1.3833,-0.4142,0.1542,0.0
2026-07-10,19.4923,1.5811,1.4071,0.174,0.1682,0.0
2026-07-13,19.4621,0.9674,0.9977,-0.0302,0.1477,0.0
2026-07-14,18.9007,0.8863,1.4477,-0.5614,0.1524,0.0
