date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-24,11.8462,0.7968,0.4471,0.3498,0.0887,0.0
2026-02-25,11.7695,0.4368,0.5135,-0.0766,0.0872,0.0
2026-02-26,11.5704,0.543,0.7421,-0.1991,0.0894,0.0
2026-02-27,11.7207,0.6151,0.4648,0.1503,0.0872,0.0
2026-03-02,11.6952,0.5428,0.5684,-0.0255,0.0889,0.0
2026-03-03,11.5753,0.6437,0.7636,-0.1199,0.084,0.0
2026-03-04,11.5498,0.492,0.5175,-0.0255,0.0855,0.0
2026-03-05,11.6589,0.4814,0.3724,0.109,0.0845,0.0
2026-03-06,11.3796,0.4877,0.7669,-0.2793,0.087,0.0
2026-03-09,11.4001,0.6092,0.5887,0.0205,0.0839,0.0
2026-03-10,11.2744,0.3139,0.4396,-0.1257,0.0841,0.0
2026-03-11,11.3922,0.4524,0.3347,0.1178,0.0829,0.0
2026-03-12,11.5053,0.4491,0.3359,0.1132,0.0821,0.0
2026-03-13,11.5719,0.4656,0.3991,0.0666,0.0809,0.0
2026-03-16,11.8387,0.4545,0.1877,0.2668,0.0883,0.0
2026-03-17,11.8913,0.3384,0.2857,0.0526,0.0907,0.0
2026-03-18,12.0168,0.3256,0.2,0.1255,0.0935,0.0
2026-03-19,12.1011,0.4013,0.3171,0.0842,0.0924,0.0
2026-03-20,12.2049,0.4374,0.3336,0.1038,0.0907,0.0
2026-03-23,12.2431,0.429,0.3908,0.0383,0.0937,0.0
2026-03-24,12.4034,0.3834,0.2232,0.1602,0.0962,0.0
2026-03-25,12.3338,0.2206,0.2902,-0.0696,0.0989,0.0
2026-03-26,12.3111,0.1819,0.2046,-0.0227,0.0969,0.0
2026-03-27,12.239,0.1191,0.1911,-0.0721,0.0961,0.0
2026-03-30,12.1533,0.2626,0.3484,-0.0858,0.0991,0.0
2026-03-31,12.1397,0.2659,0.2795,-0.0136,0.0926,0.0
2026-04-01,12.3146,0.3355,0.1607,0.1748,0.0925,0.0
2026-04-02,12.1859,0.1231,0.2517,-0.1287,0.0939,0.0
2026-04-03,12.1273,0.0872,0.1458,-0.0586,0.0933,0.0
2026-04-07,12.1573,0.1251,0.0951,0.03,0.092,0.0
2026-04-08,12.1617,0.2839,0.2795,0.0044,0.0915,0.0
2026-04-09,12.258,0.2509,0.1545,0.0964,0.091,0.0
2026-04-10,12.1594,0.1571,0.2558,-0.0987,0.0931,0.0
2026-04-13,12.1762,0.2027,0.1859,0.0168,0.0926,0.0
2026-04-14,12.2004,0.2221,0.1979,0.0242,0.0938,0.0
2026-04-15,12.2025,0.2273,0.2253,0.002,0.0946,0.0
2026-04-16,12.2052,0.1495,0.1467,0.0027,0.0941,0.0
2026-04-17,12.0301,0.1655,0.3406,-0.1751,0.0937,0.0
2026-04-20,11.9868,0.1651,0.2084,-0.0433,0.0937,0.0
2026-04-21,11.9491,0.174,0.2117,-0.0377,0.0895,0.0
2026-04-22,11.9054,0.1771,0.2208,-0.0437,0.0888,0.0
2026-04-23,11.847,0.1859,0.2443,-0.0583,0.0911,0.0
2026-04-24,11.9381,0.2307,0.1397,0.0911,0.0888,0.0
2026-04-27,11.8879,0.1468,0.197,-0.0502,0.089,0.0
2026-04-28,11.8857,0.5138,0.5159,-0.0022,0.0924,0.0
2026-04-29,11.8943,0.2322,0.2236,0.0086,0.0918,0.0
2026-04-30,11.9309,0.3808,0.3442,0.0366,0.0943,0.0
2026-05-06,11.9041,0.3473,0.3742,-0.0269,0.0935,0.0
2026-05-07,11.798,0.396,0.5021,-0.1061,0.0922,0.0
2026-05-08,11.782,0.3754,0.3914,-0.016,0.0927,0.0
