date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-05,7.6493,0.1966,0.2964,-0.0998,0.0201,0.0
2026-02-06,7.7503,0.3539,0.2529,0.1009,0.0196,0.0
2026-02-09,7.7466,0.6058,0.6095,-0.0037,0.021,0.0
2026-02-10,7.614,0.4756,0.6082,-0.1325,0.0261,0.0
2026-02-11,7.2847,0.4342,0.7635,-0.3294,0.0241,0.0
2026-02-12,7.3019,0.9842,0.9669,0.0173,0.0261,0.0
2026-02-13,7.1651,0.386,0.5229,-0.1368,0.0249,0.0
2026-02-24,7.1412,0.5106,0.5345,-0.0239,0.0256,0.0
2026-02-25,7.2288,0.5983,0.5107,0.0876,0.0222,0.0
2026-02-26,7.2655,0.7293,0.6926,0.0367,0.0221,0.0
2026-02-27,7.2184,0.6048,0.6519,-0.0471,0.0236,0.0
2026-03-02,6.8999,0.5049,0.8234,-0.3185,0.02,0.0
2026-03-03,6.8611,0.6068,0.6456,-0.0389,0.0169,0.0
2026-03-04,6.8651,0.2791,0.2751,0.0041,0.0207,0.0
2026-03-05,6.8139,0.2781,0.3293,-0.0512,0.0234,0.0
2026-03-06,6.7806,0.2901,0.3235,-0.0333,0.0253,0.0
2026-03-09,6.6429,0.6406,0.7783,-0.1377,0.0245,0.0
2026-03-10,6.4835,0.5598,0.7192,-0.1594,0.0243,0.0
2026-03-11,6.4498,0.4235,0.4572,-0.0337,0.022,0.0
2026-03-12,6.4024,0.3437,0.3912,-0.0474,0.0185,0.0
2026-03-13,6.7199,0.7701,0.4526,0.3175,0.0176,0.0
2026-03-16,6.8285,0.3362,0.2276,0.1086,0.018,0.0
2026-03-17,6.9868,0.4521,0.2938,0.1584,0.0209,0.0
2026-03-18,6.9341,0.7359,0.7886,-0.0528,0.0252,0.0
2026-03-19,6.8394,0.4173,0.5119,-0.0947,0.0242,0.0
2026-03-20,6.9146,0.4404,0.3651,0.0752,0.0223,0.0
2026-03-23,6.7951,0.3081,0.4276,-0.1195,0.0225,0.0
2026-03-24,6.8089,0.1965,0.1827,0.0138,0.0222,0.0
2026-03-25,6.696,0.2931,0.4059,-0.1128,0.0239,0.0
2026-03-26,6.7015,0.1794,0.1739,0.0055,0.0226,0.0
2026-03-27,6.4769,0.1893,0.414,-0.2246,0.0237,0.0
2026-03-30,6.6562,1.0661,0.8868,0.1793,0.0274,0.0
2026-03-31,6.2342,0.3671,0.789,-0.4219,0.0318,0.0
2026-04-01,6.1184,0.2276,0.3435,-0.1158,0.032,0.0
2026-04-02,6.1369,0.2007,0.1822,0.0185,0.0322,0.0
2026-04-03,6.1449,0.2188,0.2109,0.0079,0.0315,0.0
2026-04-07,6.2718,0.2642,0.1372,0.127,0.0297,0.0
2026-04-08,6.4018,0.489,0.359,0.13,0.0308,0.0
2026-04-09,6.3853,0.3085,0.3251,-0.0165,0.0299,0.0
2026-04-10,6.3706,0.3193,0.3339,-0.0146,0.0294,0.0
2026-04-13,6.4435,0.2991,0.2263,0.0728,0.0288,0.0
2026-04-14,6.386,0.335,0.3924,-0.0575,0.0277,0.0
2026-04-15,6.3722,0.2639,0.2777,-0.0138,0.0246,0.0
2026-04-16,6.2992,0.5352,0.6081,-0.073,0.0275,0.0
2026-04-17,6.4497,0.4687,0.3182,0.1505,0.0248,0.0
2026-04-20,6.5764,0.5096,0.3829,0.1267,0.0238,0.0
2026-04-21,6.7041,0.4436,0.3159,0.1277,0.0228,0.0
2026-04-22,6.7598,0.668,0.6123,0.0557,0.0242,0.0
2026-04-23,6.7289,0.6214,0.6524,-0.031,0.0242,0.0
2026-04-24,6.5432,0.3287,0.5143,-0.1856,0.0238,0.0
2026-04-27,6.6834,0.49,0.3498,0.1402,0.0195,0.0
2026-04-28,6.6496,0.4131,0.4469,-0.0338,0.0197,0.0
2026-04-29,6.6588,0.3579,0.3487,0.0092,0.0206,0.0
2026-04-30,6.48,0.2826,0.4614,-0.1788,0.0203,0.0
2026-05-06,6.3071,0.8264,0.9993,-0.1729,0.0216,0.0
2026-05-07,6.2911,0.5977,0.6137,-0.016,0.0206,0.0
2026-05-08,6.4067,0.887,0.7714,0.1156,0.0206,0.0
2026-05-11,6.3869,0.6285,0.6483,-0.0198,0.0207,0.0
2026-05-12,6.4411,0.7295,0.6754,0.0542,0.0185,0.0
2026-05-13,6.5577,0.9925,0.8759,0.1166,0.0195,0.0
2026-05-14,6.5703,0.6882,0.6756,0.0126,0.0176,0.0
2026-05-15,6.5921,0.6029,0.5811,0.0218,0.0184,0.0
2026-05-18,6.5633,0.5953,0.6242,-0.0288,0.0217,0.0
2026-05-19,6.4069,0.6221,0.7786,-0.1564,0.0203,0.0
2026-05-20,6.3537,0.6984,0.7515,-0.0531,0.0196,0.0
2026-05-21,6.7494,1.1511,0.7554,0.3957,0.0206,0.0
2026-05-22,6.7106,0.4961,0.5349,-0.0388,0.0164,0.0
2026-05-25,6.8808,0.9173,0.7472,0.1701,0.0158,0.0
2026-05-26,7.0962,0.632,0.4166,0.2154,0.0246,0.0
2026-05-27,7.2072,0.4133,0.3024,0.111,0.026,0.0
2026-05-28,7.1525,0.2394,0.2941,-0.0547,0.0266,0.0
2026-05-29,7.0827,0.3374,0.4091,-0.0718,0.0253,0.0
2026-06-01,7.057,0.2756,0.3013,-0.0257,0.0263,0.0
2026-06-02,6.9851,0.2797,0.3515,-0.0719,0.0197,0.0
2026-06-03,7.0354,0.4021,0.3519,0.0503,0.0179,0.0
2026-06-04,7.1089,0.5183,0.4448,0.0735,0.017,0.0
2026-06-05,7.0213,0.2179,0.3055,-0.0876,0.0164,0.0
2026-06-08,7.0093,0.2654,0.2773,-0.012,0.0169,0.0
2026-06-09,7.1055,0.2492,0.1531,0.0961,0.0186,0.0
2026-06-10,7.0692,0.2362,0.2725,-0.0363,0.0175,0.0
2026-06-11,7.0791,0.3283,0.3184,0.0099,0.018,0.0
2026-06-12,7.1267,0.2765,0.229,0.0475,0.0165,0.0
2026-06-15,7.2419,0.3164,0.2012,0.1152,0.0166,0.0
2026-06-16,7.2555,0.3397,0.326,0.0136,0.0164,0.0
2026-06-17,7.1289,0.2748,0.4014,-0.1266,0.0177,0.0
2026-06-18,7.0226,0.3,0.4063,-0.1063,0.0166,0.0
2026-06-22,7.0326,0.3104,0.3004,0.01,0.0153,0.0
2026-06-23,7.0693,0.2781,0.2415,0.0367,0.0144,0.0
2026-06-24,7.0469,0.1939,0.2163,-0.0224,0.0152,0.0
2026-06-25,7.0075,0.2115,0.2508,-0.0393,0.0152,0.0
2026-06-26,6.7464,0.18,0.4411,-0.2611,0.0151,0.0
2026-06-29,6.6495,0.207,0.304,-0.0969,0.0147,0.0
2026-06-30,6.6799,0.2665,0.2361,0.0304,0.0157,0.0
2026-07-01,6.4802,0.1884,0.3881,-0.1998,0.0178,0.0
2026-07-02,6.6504,0.7844,0.6141,0.1703,0.0197,0.0
2026-07-03,6.6534,0.446,0.4431,0.0029,0.0164,0.0
2026-07-06,6.5757,0.3119,0.3896,-0.0777,0.0171,0.0
2026-07-07,6.6039,0.3386,0.3105,0.0281,0.0204,0.0
2026-07-08,6.5274,0.6651,0.7416,-0.0765,0.0233,0.0
2026-07-09,6.2191,0.5858,0.8941,-0.3083,0.0232,0.0
