date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-05,26.33,2.4303,1.567,0.8633,0.1604,0.0
2026-02-06,25.8556,1.7317,2.2061,-0.4743,0.1372,0.0
2026-02-09,24.9114,2.226,3.1702,-0.9442,0.1419,0.0
2026-02-10,24.4801,2.7447,3.176,-0.4313,0.1312,0.0
2026-02-11,24.5932,4.6479,4.5348,0.1131,0.1375,0.0
2026-02-12,25.0763,3.9981,3.5151,0.483,0.1277,0.0
2026-02-13,24.2126,2.1256,2.9892,-0.8636,0.1193,0.0
2026-02-24,26.7576,6.5358,3.9908,2.545,0.1391,0.0
2026-02-25,30.7186,12.1183,8.1573,3.9609,0.1962,0.0
2026-02-26,32.9051,9.7926,7.606,2.1866,0.1959,0.0
2026-02-27,32.7787,10.0362,10.1626,-0.1264,0.1854,0.0
2026-03-02,33.6131,9.3366,8.5023,0.8343,0.1877,0.0
2026-03-03,32.0163,9.4329,11.0297,-1.5968,0.1432,0.0
2026-03-04,31.2747,3.5915,4.3331,-0.7416,0.1411,0.0
2026-03-05,30.7143,5.6567,6.2171,-0.5604,0.1481,0.0
2026-03-06,30.0221,2.716,3.4082,-0.6922,0.2626,0.0
2026-03-09,28.6823,2.4557,3.7955,-1.3398,0.2472,0.0
2026-03-10,29.6266,5.1523,4.2079,0.9444,0.2707,0.0
2026-03-11,30.8246,5.3731,4.1751,1.198,0.266,0.0
2026-03-12,30.8584,3.2037,3.1699,0.0339,0.261,0.0
2026-03-13,34.1856,6.9271,3.6,3.3272,0.1294,0.0
2026-03-16,35.2557,7.1077,6.0377,1.07,0.1532,0.0
2026-03-17,32.8444,5.6016,8.0129,-2.4113,0.2296,0.0
2026-03-18,32.2589,3.1802,3.7657,-0.5855,0.2397,0.0
2026-03-19,31.8872,3.6245,3.9962,-0.3717,0.2567,0.0
2026-03-20,31.5685,2.928,3.2467,-0.3187,0.1891,0.0
2026-03-23,30.0505,1.8898,3.4078,-1.518,0.1735,0.0
2026-03-24,29.8848,1.878,2.0438,-0.1658,0.2104,0.0
2026-03-25,30.2578,2.6636,2.2906,0.3731,0.2152,0.0
2026-03-26,30.1921,1.6819,1.7477,-0.0658,0.1997,0.0
2026-03-27,29.9329,1.5916,1.8507,-0.2592,0.1926,0.0
2026-03-30,29.9317,1.6929,1.6941,-0.0012,0.1698,0.0
2026-03-31,30.5238,1.9719,1.3798,0.5922,0.2085,0.0
2026-04-01,29.7784,1.5587,2.3042,-0.7455,0.2116,0.0
2026-04-02,29.2514,1.2917,1.8186,-0.5269,0.2214,0.0
2026-04-03,29.0598,2.0129,2.2046,-0.1916,0.2324,0.0
2026-04-07,29.7495,3.1887,2.4989,0.6898,0.2422,0.0
2026-04-08,30.5477,4.5236,3.7255,0.7981,0.2591,0.0
2026-04-09,31.5816,3.6059,2.572,1.0339,0.2452,0.0
2026-04-10,30.8595,4.1694,4.8915,-0.7221,0.2548,0.0
2026-04-13,31.9768,7.1569,6.0396,1.1173,0.2868,0.0
2026-04-14,31.4729,6.4654,6.9693,-0.5039,0.3011,0.0
2026-04-15,31.2136,5.3323,5.5916,-0.2593,0.2827,0.0
2026-04-16,31.1223,4.5579,4.6492,-0.0913,0.2847,0.0
2026-04-17,31.6378,6.3316,5.8162,0.5154,0.2942,0.0
2026-04-20,32.5464,6.0934,5.1847,0.9086,0.2961,0.0
2026-04-21,31.9438,4.3549,4.9575,-0.6026,0.2944,0.0
2026-04-22,33.0034,7.3661,6.3065,1.0596,0.3172,0.0
2026-04-23,33.0597,9.5588,9.5025,0.0563,0.3035,0.0
2026-04-24,32.0175,4.3595,5.4017,-1.0422,0.2864,0.0
2026-04-27,32.605,4.0016,3.4142,0.5875,0.2866,0.0
2026-04-28,32.3647,3.4694,3.7096,-0.2403,0.2724,0.0
2026-04-29,32.8875,5.5916,5.0688,0.5228,0.2856,0.0
2026-04-30,32.5338,4.0368,4.3905,-0.3537,0.2734,0.0
2026-05-06,32.076,6.6627,7.1205,-0.4578,0.2961,0.0
2026-05-07,34.6492,10.5895,8.0163,2.5732,0.255,0.0
2026-05-08,36.2184,8.2503,6.6811,1.5692,0.2243,0.0
2026-05-11,36.1391,9.3873,9.4666,-0.0793,0.2314,0.0
2026-05-12,39.4211,14.8512,11.5693,3.282,0.2934,0.0
2026-05-13,42.4004,13.5816,10.6022,2.9794,0.2876,0.0
2026-05-14,43.7937,12.6355,11.2422,1.3933,0.2821,0.0
2026-05-15,40.4528,7.6425,10.9835,-3.3409,0.2661,0.0
2026-05-18,41.115,5.8331,5.1709,0.6623,0.2341,0.0
2026-05-19,40.4447,5.6408,6.3111,-0.6704,0.2293,0.0
2026-05-20,40.173,4.8727,5.1444,-0.2717,0.2206,0.0
2026-05-21,40.8206,7.5411,6.8935,0.6476,0.2399,0.0
2026-05-22,39.0362,7.8137,9.598,-1.7844,0.2825,0.0
2026-05-25,40.9706,12.0868,10.1524,1.9344,0.3232,0.0
2026-05-26,39.2746,7.6562,9.3522,-1.696,0.248,0.0
2026-05-27,39.187,6.9696,7.0573,-0.0877,0.258,0.0
2026-05-28,40.7703,7.8003,6.217,1.5833,0.3121,0.0
2026-05-29,39.439,7.4841,8.8154,-1.3313,0.2982,0.0
2026-06-01,37.9908,6.784,8.2322,-1.4483,0.2675,0.0
2026-06-02,37.1784,4.2884,5.1008,-0.8124,0.2571,0.0
2026-06-03,37.0712,5.7142,5.8214,-0.1071,0.2537,0.0
2026-06-04,36.5424,3.6998,4.2286,-0.5288,0.2596,0.0
2026-06-05,37.5513,5.221,4.2122,1.0089,0.2461,0.0
2026-06-08,36.0093,2.3382,3.8802,-1.542,0.2178,0.0
2026-06-09,37.151,5.2013,4.0596,1.1417,0.2515,0.0
2026-06-10,38.4774,5.7304,4.4039,1.3264,0.2665,0.0
2026-06-11,38.4262,5.3271,5.3784,-0.0512,0.2715,0.0
2026-06-12,39.6753,7.5134,6.2643,1.2491,0.279,0.0
2026-06-15,38.2828,5.6295,7.022,-1.3926,0.2913,0.0
2026-06-16,40.7079,9.1094,6.6843,2.4252,0.3154,0.0
2026-06-17,41.2459,10.7366,10.1987,0.5379,0.3187,0.0
2026-06-18,40.9851,8.4034,8.6641,-0.2608,0.3259,0.0
2026-06-22,41.534,8.2284,7.6795,0.5489,0.3347,0.0
2026-06-23,41.4409,6.8638,6.9569,-0.0931,0.3018,0.0
2026-06-24,40.2746,5.6725,6.8389,-1.1663,0.3059,0.0
2026-06-25,40.2388,6.1865,6.2223,-0.0358,0.2979,0.0
2026-06-26,42.6808,12.5102,10.0682,2.442,0.3324,0.0
2026-06-29,42.1083,8.9907,9.5632,-0.5725,0.2975,0.0
2026-06-30,42.2568,6.2719,6.1234,0.1485,0.3162,0.0
2026-07-01,41.4311,6.8918,7.7175,-0.8257,0.2965,0.0
2026-07-02,40.2518,3.5553,4.7346,-1.1793,0.2627,0.0
2026-07-03,39.2775,3.1742,4.1485,-0.9743,0.2703,0.0
2026-07-06,38.4335,2.8529,3.6969,-0.844,0.2482,0.0
2026-07-07,37.6282,1.424,2.2293,-0.8053,0.215,0.0
2026-07-08,36.9182,1.6414,2.3514,-0.71,0.202,0.0
2026-07-09,36.8304,2.2162,2.304,-0.0878,0.2213,0.0
