date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-03-13,14.6204,1.1503,0.9345,0.2158,0.0389,0.0
2026-03-16,14.8855,1.3305,1.0655,0.2651,0.1266,0.0
2026-03-17,14.6118,0.7189,0.9925,-0.2737,0.1219,0.0
2026-03-18,14.5208,0.7485,0.8395,-0.0911,0.1203,0.0
2026-03-19,14.5207,0.461,0.4611,-0.0001,0.1158,0.0
2026-03-20,14.4345,0.4324,0.5186,-0.0862,0.114,0.0
2026-03-23,13.9359,0.4599,0.9585,-0.4986,0.1101,0.0
2026-03-24,13.8637,0.3854,0.4576,-0.0722,0.1135,0.0
2026-03-25,13.8022,0.4096,0.4711,-0.0615,0.116,0.0
2026-03-26,13.8731,0.3682,0.2973,0.0709,0.1176,0.0
2026-03-27,13.7769,0.2609,0.3571,-0.0962,0.1201,0.0
2026-03-30,13.7843,0.5066,0.4992,0.0074,0.1207,0.0
2026-03-31,13.7444,0.3211,0.361,-0.0399,0.1203,0.0
2026-04-01,13.674,0.2662,0.3366,-0.0704,0.121,0.0
2026-04-02,13.6298,0.2116,0.2558,-0.0442,0.1146,0.0
2026-04-03,13.3592,0.2086,0.4792,-0.2706,0.115,0.0
2026-04-07,13.1325,0.1769,0.4035,-0.2267,0.1127,0.0
2026-04-08,13.2268,0.5,0.4058,0.0943,0.1183,0.0
2026-04-09,13.2925,0.3833,0.3176,0.0657,0.1159,0.0
2026-04-10,13.3758,0.4526,0.3693,0.0833,0.1163,0.0
2026-04-13,13.4978,0.9075,0.7855,0.122,0.1093,0.0
2026-04-14,13.5179,0.6584,0.6383,0.0201,0.1095,0.0
2026-04-15,13.131,0.5635,0.9504,-0.3869,0.1173,0.0
2026-04-16,13.035,0.2583,0.3543,-0.0961,0.1199,0.0
2026-04-17,13.0879,0.4203,0.3674,0.0529,0.121,0.0
2026-04-20,12.9987,0.6801,0.7693,-0.0892,0.1377,0.0
2026-04-21,13.152,0.4819,0.3286,0.1533,0.1343,0.0
2026-04-22,13.1404,0.611,0.6225,-0.0115,0.1454,0.0
2026-04-23,13.2177,0.5998,0.5225,0.0773,0.141,0.0
2026-04-24,13.1444,0.4623,0.5356,-0.0734,0.1406,0.0
2026-04-27,13.0756,0.4603,0.5291,-0.0687,0.1408,0.0
2026-04-28,13.0947,0.5856,0.5665,0.019,0.1371,0.0
2026-04-29,13.0958,0.4111,0.41,0.0011,0.1355,0.0
2026-04-30,12.8654,0.4476,0.6779,-0.2304,0.1311,0.0
2026-05-06,12.6538,0.5755,0.7871,-0.2116,0.1327,0.0
2026-05-07,12.7853,0.5857,0.4541,0.1315,0.1374,0.0
2026-05-08,12.7011,0.5431,0.6273,-0.0842,0.133,0.0
2026-05-11,12.7252,0.7562,0.7321,0.0241,0.1379,0.0
2026-05-12,13.0154,0.7749,0.4847,0.2902,0.1494,0.0
2026-05-13,13.1058,0.9892,0.8987,0.0905,0.1589,0.0
2026-05-14,13.2118,0.8344,0.7284,0.1059,0.1501,0.0
2026-05-15,13.5095,0.9542,0.6564,0.2977,0.1336,0.0
2026-05-18,13.3205,0.3612,0.5503,-0.189,0.1347,0.0
2026-05-19,13.4117,0.5576,0.4663,0.0912,0.133,0.0
2026-05-20,13.4038,0.4222,0.4302,-0.008,0.1379,0.0
2026-05-21,13.3457,0.5716,0.6297,-0.0581,0.127,0.0
2026-05-22,13.2451,0.2603,0.361,-0.1006,0.1259,0.0
2026-05-25,13.1558,0.5863,0.6755,-0.0892,0.1308,0.0
2026-05-26,13.369,0.9349,0.7217,0.2132,0.1244,0.0
2026-05-27,13.2596,0.3496,0.459,-0.1095,0.1296,0.0
2026-05-28,13.1836,0.3354,0.4114,-0.0759,0.1287,0.0
2026-05-29,13.0333,0.4735,0.6228,-0.1494,0.1252,0.0
2026-06-01,13.0247,0.3904,0.399,-0.0085,0.1319,0.0
2026-06-02,13.1645,0.5245,0.3847,0.1398,0.1279,0.0
2026-06-03,13.2082,0.5746,0.5309,0.0437,0.1227,0.0
2026-06-04,13.2095,0.4465,0.4451,0.0013,0.1178,0.0
2026-06-05,13.0864,0.2864,0.4095,-0.1231,0.1161,0.0
2026-06-08,12.9733,0.296,0.4091,-0.1131,0.111,0.0
2026-06-09,12.9271,0.2027,0.2485,-0.0458,0.1122,0.0
2026-06-10,12.7679,0.141,0.3002,-0.1592,0.1091,0.0
2026-06-11,12.7212,0.18,0.2266,-0.0466,0.1071,0.0
2026-06-12,12.8495,0.3843,0.256,0.1283,0.1089,0.0
2026-06-15,12.7933,0.3545,0.4107,-0.0562,0.1145,0.0
2026-06-16,12.0333,0.5548,1.3148,-0.76,0.1164,0.0
2026-06-17,11.9559,0.2617,0.3391,-0.0774,0.1152,0.0
2026-06-18,11.7897,0.3074,0.4735,-0.1661,0.1107,0.0
2026-06-22,12.1296,0.7459,0.406,0.3399,0.1151,0.0
2026-06-23,11.9346,0.3409,0.5359,-0.195,0.11,0.0
2026-06-24,12.0425,0.4024,0.2945,0.1079,0.1101,0.0
2026-06-25,11.9553,0.2608,0.348,-0.0872,0.1087,0.0
2026-06-26,11.8566,0.3544,0.4531,-0.0987,0.1061,0.0
2026-06-29,11.8089,0.3018,0.3496,-0.0477,0.1056,0.0
2026-06-30,11.6838,0.1422,0.2673,-0.1251,0.1029,0.0
2026-07-01,11.8264,0.5528,0.4102,0.1426,0.1025,0.0
2026-07-02,11.8407,0.2688,0.2545,0.0143,0.1014,0.0
2026-07-03,12.0534,0.5643,0.3516,0.2127,0.1031,0.0
2026-07-06,11.9606,0.3914,0.4842,-0.0928,0.1032,0.0
2026-07-07,11.9154,0.2941,0.3393,-0.0452,0.0995,0.0
