date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-03-11,34.1771,0.5284,0.7378,-0.2094,0.0415,0.0
2026-03-12,34.019,0.522,0.6801,-0.1581,0.0484,0.0
2026-03-13,33.8673,0.5422,0.6938,-0.1516,0.0476,0.0
2026-03-16,33.607,0.289,0.5493,-0.2603,0.0397,0.0
2026-03-17,33.3655,0.3307,0.5722,-0.2415,0.0509,0.0
2026-03-18,33.3975,0.306,0.274,0.032,0.0505,0.0
2026-03-19,33.2101,0.3498,0.5373,-0.1874,0.0512,0.0
2026-03-20,33.1245,0.2565,0.3421,-0.0856,0.0536,0.0
2026-03-23,33.1814,0.4051,0.3482,0.0568,0.0331,0.0
2026-03-24,33.0877,0.2732,0.3669,-0.0937,0.0433,0.0
2026-03-25,33.1511,0.3915,0.3281,0.0634,0.0352,0.0
2026-03-26,33.1608,0.2567,0.247,0.0097,0.0333,0.0
2026-03-27,33.1153,0.2138,0.2592,-0.0455,0.033,0.0
2026-03-30,33.1224,0.2589,0.2518,0.0071,0.0349,0.0
2026-03-31,33.1737,0.607,0.5557,0.0513,0.0591,0.0
2026-04-01,33.2751,0.5012,0.3998,0.1014,0.0544,0.0
2026-04-02,33.217,0.2865,0.3447,-0.0581,0.0481,0.0
2026-04-03,33.0988,0.232,0.3502,-0.1182,0.0315,0.0
2026-04-07,33.2836,0.461,0.2762,0.1848,0.0344,0.0
2026-04-08,33.0564,0.4831,0.7103,-0.2271,0.0366,0.0
2026-04-09,33.1583,0.3587,0.2568,0.1019,0.0348,0.0
2026-04-10,33.1266,0.2077,0.2394,-0.0317,0.0347,0.0
2026-04-13,33.2083,0.5251,0.4433,0.0817,0.0395,0.0
2026-04-14,33.0289,0.2747,0.4541,-0.1794,0.0445,0.0
2026-04-15,32.9387,0.2652,0.3554,-0.0902,0.0432,0.0
2026-04-16,33.0332,0.2541,0.1596,0.0945,0.0465,0.0
2026-04-17,33.0429,0.3964,0.3868,0.0097,0.043,0.0
2026-04-20,33.4068,0.6027,0.2388,0.3639,0.0445,0.0
2026-04-21,33.9652,0.9813,0.4229,0.5584,0.0425,0.0
2026-04-22,34.4359,0.893,0.4222,0.4707,0.0533,0.0
2026-04-23,34.3524,0.8975,0.981,-0.0835,0.0673,0.0
2026-04-24,34.7827,1.0616,0.6313,0.4303,0.085,0.0
2026-04-27,36.1554,1.7332,0.3605,1.3727,0.0853,0.0
2026-04-28,36.1232,0.4354,0.4676,-0.0322,0.0663,0.0
2026-04-29,36.2125,0.5656,0.4762,0.0894,0.1644,0.0
2026-04-30,36.2141,0.5963,0.5948,0.0015,0.1677,0.0
2026-05-06,36.663,0.9011,0.4522,0.449,0.1628,0.0
2026-05-07,36.8679,0.6409,0.436,0.2049,0.161,0.0
2026-05-08,38.1263,1.7288,0.4704,1.2584,0.1671,0.0
2026-05-11,40.3278,2.6367,0.4353,2.2014,0.1327,0.0
2026-05-12,40.4445,0.784,0.6672,0.1168,0.1393,0.0
2026-05-13,40.4889,0.4767,0.4323,0.0444,0.1382,0.0
2026-05-14,40.594,0.7451,0.6401,0.105,0.1399,0.0
2026-05-15,40.6078,1.1086,1.0948,0.0138,0.0848,0.0
2026-05-18,40.3617,0.3153,0.5614,-0.2461,0.0889,0.0
2026-05-19,40.6973,1.0582,0.7226,0.3357,0.083,0.0
2026-05-20,40.0078,0.4199,1.1094,-0.6896,0.0807,0.0
2026-05-21,39.9431,0.5689,0.6335,-0.0647,0.0868,0.0
2026-05-22,39.4472,0.4263,0.9222,-0.4959,0.0905,0.0
2026-05-25,39.2383,0.2634,0.4722,-0.2089,0.0956,0.0
2026-05-26,38.6758,0.4896,1.0521,-0.5625,0.0969,0.0
2026-05-27,38.243,0.4947,0.9275,-0.4328,0.1056,0.0
2026-05-28,38.3068,0.5056,0.4418,0.0638,0.0896,0.0
2026-05-29,38.0377,0.3524,0.6233,-0.2708,0.0902,0.0
2026-06-01,38.1691,0.5148,0.3834,0.1314,0.089,0.0
2026-06-02,38.1208,0.4397,0.4879,-0.0482,0.0881,0.0
2026-06-03,38.0515,0.3684,0.4377,-0.0693,0.0922,0.0
2026-06-04,37.8637,0.1826,0.3704,-0.1878,0.0878,0.0
2026-06-05,37.7871,0.3399,0.4165,-0.0766,0.0899,0.0
2026-06-08,37.789,0.479,0.4772,0.0018,0.0876,0.0
2026-06-09,37.7443,0.2982,0.341,-0.0427,0.0977,0.0
2026-06-10,37.4252,0.3135,0.6326,-0.3191,0.1427,0.0
2026-06-11,37.5288,0.4455,0.342,0.1036,0.1364,0.0
2026-06-12,37.4142,0.58,0.6946,-0.1145,0.1222,0.0
2026-06-15,37.6261,0.7509,0.539,0.2119,0.1828,0.0
2026-06-16,37.4606,0.2761,0.4416,-0.1655,0.1852,0.0
2026-06-17,37.7063,0.7005,0.4548,0.2457,0.1886,0.0
2026-06-18,37.6884,0.4431,0.4609,-0.0179,0.1906,0.0
2026-06-22,37.5646,0.416,0.5415,-0.1255,0.1907,0.0
