date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-05,34.339,3.7846,4.1439,-0.3593,0.4567,0.0
2026-02-06,35.0219,5.1182,4.4353,0.6829,0.4187,0.0
2026-02-09,35.9682,9.5306,8.5842,0.9464,0.4282,0.0
2026-02-10,36.2061,4.5821,4.3442,0.2379,0.3887,0.0
2026-02-11,35.5238,3.5544,4.2368,-0.6823,0.3385,0.0
2026-02-12,34.0038,2.8991,4.4191,-1.52,0.2702,0.0
2026-02-13,32.9933,2.502,3.5125,-1.0105,0.2424,0.0
2026-02-24,33.1878,2.5454,2.3508,0.1945,0.2384,0.0
2026-02-25,33.0161,5.1636,5.3354,-0.1717,0.3873,0.0
2026-02-26,32.9816,5.4066,5.441,-0.0345,0.4069,0.0
2026-02-27,32.7573,4.5844,4.8086,-0.2243,0.3748,0.0
2026-03-02,31.9818,6.7893,7.5649,-0.7756,0.4393,0.0
2026-03-03,31.9276,5.7952,5.8494,-0.0542,0.416,0.0
2026-03-04,32.0421,3.0177,2.9032,0.1145,0.4383,0.0
2026-03-05,31.1675,4.2362,5.1108,-0.8746,0.4711,0.0
2026-03-06,31.7901,4.633,4.0105,0.6225,0.4416,0.0
2026-03-09,31.5805,4.154,4.3635,-0.2096,0.4563,0.0
2026-03-10,31.9195,3.8036,3.4646,0.339,0.4548,0.0
2026-03-11,32.5936,3.5282,2.8541,0.6741,0.4435,0.0
2026-03-12,31.6436,2.1972,3.1472,-0.95,0.4246,0.0
2026-03-13,30.912,4.7103,5.4419,-0.7316,0.3137,0.0
2026-03-16,30.7822,2.5639,2.6936,-0.1298,0.262,0.0
2026-03-17,30.344,1.9047,2.3429,-0.4382,0.2419,0.0
2026-03-18,31.2778,4.4906,3.5568,0.9338,0.276,0.0
2026-03-19,30.5359,1.8923,2.6342,-0.7419,0.2568,0.0
2026-03-20,29.9944,1.3216,1.8631,-0.5415,0.2187,0.0
2026-03-23,29.3577,1.8875,2.5242,-0.6367,0.2064,0.0
2026-03-24,28.9345,2.1253,2.5485,-0.4232,0.1958,0.0
2026-03-25,28.8465,1.7651,1.8532,-0.088,0.172,0.0
2026-03-26,27.8547,1.6717,2.6634,-0.9918,0.1891,0.0
2026-03-27,27.5668,1.6679,1.9558,-0.2879,0.2184,0.0
2026-03-30,27.6102,2.2032,2.1598,0.0434,0.2709,0.0
2026-03-31,28.8141,4.6212,3.4173,1.2039,0.3148,0.0
2026-04-01,29.0587,2.6605,2.4159,0.2446,0.2961,0.0
2026-04-02,28.208,1.2145,2.0653,-0.8508,0.2742,0.0
2026-04-03,28.2677,1.7947,1.735,0.0597,0.2374,0.0
2026-04-07,27.7296,1.1784,1.7165,-0.5381,0.2515,0.0
2026-04-08,28.2466,2.6477,2.1306,0.517,0.3009,0.0
2026-04-09,28.0609,2.2803,2.466,-0.1857,0.3456,0.0
2026-04-10,27.975,1.7093,1.7952,-0.0859,0.3141,0.0
2026-04-13,27.5389,1.1513,1.5874,-0.4361,0.3182,0.0
2026-04-14,28.5061,3.9465,2.9794,0.9671,0.3526,0.0
2026-04-15,28.3319,4.0225,4.1966,-0.1741,0.3702,0.0
2026-04-16,28.0524,2.7187,2.9983,-0.2796,0.3699,0.0
2026-04-17,28.2091,2.6156,2.459,0.1567,0.3818,0.0
2026-04-20,30.4239,7.4224,5.2076,2.2148,0.4397,0.0
2026-04-21,29.91,4.2645,4.7783,-0.5138,0.4244,0.0
2026-04-22,30.8501,4.0709,3.1308,0.94,0.4217,0.0
2026-04-23,31.8289,4.7274,3.7486,0.9788,0.4234,0.0
2026-04-24,30.3306,3.1212,4.6194,-1.4982,0.4055,0.0
2026-04-27,30.6114,2.8582,2.5775,0.2807,0.3017,0.0
2026-04-28,29.7189,2.1043,2.9968,-0.8925,0.2881,0.0
2026-04-29,29.7187,2.1236,2.1238,-0.0002,0.3,0.0
2026-04-30,29.5877,2.8704,3.0013,-0.1309,0.3266,0.0
2026-05-06,29.7172,4.3136,4.1842,0.1294,0.3711,0.0
2026-05-07,30.2828,3.5544,2.9887,0.5656,0.3853,0.0
2026-05-08,32.4525,7.8402,5.6705,2.1697,0.4592,0.0
2026-05-11,32.9993,6.7742,6.2273,0.5469,0.4436,0.0
2026-05-12,32.3404,3.5381,4.1971,-0.6589,0.3927,0.0
2026-05-13,32.1426,3.7064,3.9042,-0.1978,0.4006,0.0
2026-05-14,30.3821,3.0539,4.8143,-1.7605,0.3652,0.0
2026-05-15,30.041,2.6719,3.013,-0.3411,0.3318,0.0
2026-05-18,29.8787,2.722,2.8843,-0.1623,0.3198,0.0
2026-05-19,30.1104,2.1698,1.9382,0.2317,0.3237,0.0
2026-05-20,30.0583,2.0822,2.1343,-0.0521,0.3156,0.0
2026-05-21,29.8929,2.208,2.3733,-0.1654,0.3158,0.0
2026-05-22,29.2868,1.3162,1.9223,-0.6061,0.3199,0.0
2026-05-25,28.7826,2.0628,2.567,-0.5042,0.3414,0.0
2026-05-26,28.6826,2.3461,2.4461,-0.1,0.3241,0.0
2026-05-27,28.5221,1.7817,1.9423,-0.1605,0.3349,0.0
2026-05-28,28.2608,1.288,1.5493,-0.2613,0.3289,0.0
2026-05-29,27.8972,2.1782,2.5213,-0.3431,0.3156,0.0
2026-06-01,27.4086,0.8511,1.3397,-0.4886,0.3072,0.0
2026-06-02,27.4175,2.0862,2.0773,0.0089,0.3035,0.0
2026-06-03,27.5138,2.1304,2.0342,0.0963,0.3187,0.0
2026-06-04,27.2901,1.2072,1.431,-0.2237,0.3311,0.0
