date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-05,65.9783,1.7027,1.9941,-0.2913,0.2392,0.0
2026-02-06,66.9313,4.2146,3.2615,0.9531,0.2435,0.0
2026-02-09,67.2167,3.856,3.5707,0.2853,0.2765,0.0
2026-02-10,67.2205,5.2064,5.2025,0.0038,0.307,0.0
2026-02-11,66.7014,2.2218,2.7409,-0.5191,0.2927,0.0
2026-02-12,68.3381,5.0721,3.4354,1.6367,0.2912,0.0
2026-02-13,67.4227,3.7843,4.6997,-0.9154,0.2868,0.0
2026-02-24,67.9497,4.7592,4.2322,0.527,0.2742,0.0
2026-02-25,67.7084,2.8164,3.0578,-0.2413,0.2812,0.0
2026-02-26,70.8383,8.4621,5.3322,3.1299,0.2836,0.0
2026-02-27,74.2608,12.6544,9.2318,3.4226,0.3195,0.0
2026-03-02,70.8604,5.4451,8.8455,-3.4004,0.3022,0.0
2026-03-03,68.3559,5.8503,8.3548,-2.5045,0.256,0.0
2026-03-04,65.1811,3.0241,6.1989,-3.1748,0.2584,0.0
2026-03-05,66.3152,5.5401,4.406,1.1341,0.2919,0.0
2026-03-06,65.9122,3.4123,3.8153,-0.4031,0.282,0.0
2026-03-09,64.709,4.1366,5.3398,-1.2032,0.334,0.0
2026-03-10,62.9348,3.5333,5.3075,-1.7742,0.401,0.0
2026-03-11,62.3905,3.4352,3.9795,-0.5443,0.3927,0.0
2026-03-12,63.1337,3.7516,3.0084,0.7432,0.3811,0.0
2026-03-13,62.9329,2.5713,2.7721,-0.2008,0.3459,0.0
2026-03-16,64.1939,6.0739,4.8129,1.2611,0.346,0.0
2026-03-17,62.4081,2.1326,3.9184,-1.7858,0.3465,0.0
2026-03-18,63.8298,3.7852,2.3635,1.4216,0.3263,0.0
2026-03-19,64.5451,3.6375,2.9222,0.7153,0.2891,0.0
2026-03-20,64.5268,3.3925,3.4108,-0.0183,0.2617,0.0
2026-03-23,64.1615,3.0087,3.374,-0.3652,0.2358,0.0
2026-03-24,64.6923,3.6881,3.1574,0.5308,0.2535,0.0
2026-03-25,66.4469,5.6174,3.8628,1.7546,0.2439,0.0
2026-03-26,65.3794,4.5296,5.5971,-1.0675,0.2786,0.0
2026-03-27,62.988,1.8389,4.2302,-2.3914,0.2682,0.0
2026-03-30,63.2864,2.4404,2.142,0.2984,0.2439,0.0
2026-03-31,63.5077,2.2152,1.9939,0.2212,0.254,0.0
2026-04-01,63.6649,3.8505,3.6933,0.1572,0.2608,0.0
2026-04-02,63.2762,1.9171,2.3057,-0.3886,0.271,0.0
2026-04-03,63.1417,3.1154,3.25,-0.1346,0.2566,0.0
2026-04-07,63.3369,4.8844,4.6892,0.1952,0.2638,0.0
2026-04-08,64.2312,6.2334,5.3391,0.8943,0.2767,0.0
2026-04-09,64.4926,3.9187,3.6573,0.2614,0.3045,0.0
2026-04-10,64.9358,6.2342,5.791,0.4432,0.2985,0.0
2026-04-13,65.7582,10.6583,9.8359,0.8224,0.3531,0.0
2026-04-14,65.5096,7.8456,8.0942,-0.2486,0.3712,0.0
2026-04-15,69.4891,12.0504,8.0709,3.9795,0.3775,0.0
2026-04-16,70.1641,8.4656,7.7907,0.675,0.3872,0.0
2026-04-17,71.6217,12.3756,10.918,1.4576,0.408,0.0
2026-04-20,73.0232,11.4759,10.0744,1.4015,0.4092,0.0
2026-04-21,70.8255,5.6521,7.8498,-2.1977,0.3431,0.0
2026-04-22,71.1049,7.9579,7.6784,0.2795,0.3625,0.0
2026-04-23,72.1805,11.3385,10.2629,1.0756,0.3853,0.0
2026-04-24,72.1538,15.9635,15.9902,-0.0267,0.4381,0.0
2026-04-27,78.5479,21.1835,14.7894,6.3941,0.5032,0.0
2026-04-28,80.2155,12.7402,11.0726,1.6676,0.4509,0.0
2026-04-29,77.6648,11.2737,13.8245,-2.5508,0.358,0.0
2026-04-30,86.0748,22.9126,14.5025,8.4101,0.4151,0.0
2026-05-06,91.423,29.5829,24.2347,5.3482,0.5465,0.0
2026-05-07,101.7221,26.3221,16.023,10.2991,0.4911,0.0
2026-05-08,107.038,21.607,16.2911,5.3159,0.4468,0.0
2026-05-11,111.6929,26.516,21.8612,4.6549,0.5212,0.0
2026-05-12,109.4327,15.2578,17.518,-2.2602,0.5229,0.0
2026-05-13,109.7256,14.9101,14.6172,0.2929,0.5036,0.0
2026-05-14,108.4648,15.5051,16.7658,-1.2608,0.4557,0.0
2026-05-15,112.7074,19.3007,15.0581,4.2426,0.3778,0.0
