date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-04,149.3027,8.0613,8.9841,-0.9227,0.2579,0.0
2026-02-05,147.8179,7.7829,9.2677,-1.4848,0.2768,0.0
2026-02-06,149.3458,7.8846,6.3567,1.5279,0.2537,0.0
2026-02-09,153.2896,12.2449,8.3012,3.9438,0.2812,0.0
2026-02-10,156.5374,15.1357,11.8878,3.2479,0.2871,0.0
2026-02-11,152.8208,5.6876,9.4043,-3.7166,0.2663,0.0
2026-02-12,155.1967,9.9856,7.6097,2.3759,0.2862,0.0
2026-02-13,151.5198,4.9935,8.6704,-3.6769,0.2788,0.0
2026-02-24,152.0606,11.9712,11.4304,0.5408,0.3643,0.0
2026-02-25,151.7061,5.8461,6.2006,-0.3545,0.2561,0.0
2026-02-26,165.4684,26.0571,12.2949,13.7622,0.2821,0.0
2026-02-27,164.8154,16.6958,17.3488,-0.653,0.2969,0.0
2026-03-02,164.3648,10.1888,10.6394,-0.4506,0.2848,0.0
2026-03-03,158.1184,5.719,11.9654,-6.2464,0.2555,0.0
2026-03-04,152.6236,5.8728,11.3676,-5.4948,0.2618,0.0
2026-03-05,149.1027,9.4715,12.9925,-3.521,0.2867,0.0
2026-03-06,148.8401,5.4175,5.6801,-0.2626,0.318,0.0
2026-03-09,144.4202,4.4284,8.8482,-4.4198,0.3089,0.0
2026-03-10,144.6389,7.5964,7.3777,0.2187,0.317,0.0
2026-03-11,144.6534,9.2293,9.2148,0.0145,0.2949,0.0
2026-03-12,144.2254,4.6732,5.1012,-0.428,0.3028,0.0
2026-03-13,144.9459,7.1856,6.4651,0.7205,0.3157,0.0
2026-03-16,150.9745,12.5662,6.5377,6.0285,0.297,0.0
2026-03-17,155.2836,9.4545,5.1454,4.3091,0.2997,0.0
2026-03-18,157.042,7.7855,6.0272,1.7584,0.2867,0.0
2026-03-19,155.1345,4.4576,6.3651,-1.9075,0.2665,0.0
2026-03-20,160.4281,14.4456,9.152,5.2936,0.2631,0.0
2026-03-23,153.7509,7.2562,13.9334,-6.6771,0.2293,0.0
2026-03-24,156.1706,11.561,9.1413,2.4197,0.3413,0.0
2026-03-25,156.584,11.3182,10.9049,0.4133,0.3865,0.0
2026-03-26,159.6592,8.2422,5.167,3.0752,0.371,0.0
2026-03-27,155.421,5.349,9.5872,-4.2382,0.3568,0.0
2026-03-30,155.6408,4.7214,4.5016,0.2198,0.3529,0.0
2026-03-31,154.3942,4.3153,5.5619,-1.2466,0.3599,0.0
2026-04-01,156.3829,11.647,9.6583,1.9887,0.3993,0.0
2026-04-02,155.5655,8.0976,8.915,-0.8174,0.2957,0.0
2026-04-03,157.3332,8.5051,6.7374,1.7677,0.332,0.0
2026-04-07,157.306,17.8755,17.9027,-0.0272,0.4103,0.0
2026-04-08,165.2861,18.308,10.3279,7.9801,0.4856,0.0
2026-04-09,172.7445,22.7116,15.2532,7.4584,0.5008,0.0
2026-04-10,177.1696,15.6678,11.2427,4.4251,0.466,0.0
2026-04-13,185.6934,18.649,10.1253,8.5237,0.4958,0.0
2026-04-14,190.2863,17.951,13.3581,4.5929,0.4851,0.0
2026-04-15,196.2466,22.2398,16.2795,5.9603,0.4638,0.0
2026-04-16,178.5802,13.7105,31.3769,-17.6664,0.4989,0.0
2026-04-17,180.7052,13.156,11.0311,2.1249,0.4844,0.0
2026-04-20,182.819,12.2099,10.096,2.1138,0.5236,0.0
2026-04-21,179.6351,11.9839,15.1678,-3.1839,0.4906,0.0
2026-04-22,179.933,13.8583,13.5603,0.2979,0.4809,0.0
2026-04-23,176.5151,9.8561,13.274,-3.4179,0.4542,0.0
2026-04-24,177.5233,22.345,21.3369,1.0082,0.4771,0.0
2026-04-27,174.7454,10.3975,13.1753,-2.7778,0.4674,0.0
2026-04-28,177.03,12.7984,10.5138,2.2845,0.4519,0.0
2026-04-29,182.731,18.985,13.284,5.701,0.4814,0.0
2026-04-30,202.1124,53.3267,33.9454,19.3814,0.6671,0.0
2026-05-06,204.0477,50.2507,48.3154,1.9353,0.7053,0.0
2026-05-07,217.4635,40.7783,27.3625,13.4159,0.727,0.0
2026-05-08,222.4128,33.1071,28.1578,4.9493,0.6421,0.0
2026-05-11,227.921,36.573,31.0648,5.5081,0.6114,0.0
2026-05-12,232.3431,48.2919,43.8697,4.4221,0.6823,0.0
2026-05-13,232.6057,27.9681,27.7054,0.2626,0.704,0.0
2026-05-14,246.6159,48.3974,34.3873,14.0102,0.6744,0.0
2026-05-15,243.2002,22.295,25.7107,-3.4157,0.6972,0.0
2026-05-18,249.1324,23.2802,17.3479,5.9322,0.7303,0.0
2026-05-19,258.1197,33.5048,24.5175,8.9873,0.7698,0.0
2026-05-20,261.1829,31.1306,28.0674,3.0632,0.8176,0.0
