date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-25,6.4054,1.1059,0.9416,0.1642,0.0045,0.0
2026-02-26,6.7171,1.4703,1.1586,0.3117,0.0047,0.0
2026-02-27,7.0776,1.384,1.0235,0.3605,0.0041,0.0
2026-03-02,7.2252,1.2079,1.0604,0.1475,0.0006,0.0
2026-03-03,7.3897,2.0104,1.8459,0.1645,0.0006,0.0
2026-03-04,7.5181,1.3806,1.2522,0.1284,0.0003,0.0
2026-03-05,8.0067,2.308,1.8193,0.4886,0.0004,0.0
2026-03-06,8.343,2.8206,2.4843,0.3363,0.0005,0.0
2026-03-09,8.4974,2.3411,2.1867,0.1544,0.0004,0.0
2026-03-10,8.0511,1.6687,2.115,-0.4463,0.0004,0.0
2026-03-11,7.1298,1.3388,2.2601,-0.9213,0.0003,0.0
2026-03-12,6.897,1.1017,1.3344,-0.2327,0.0001,0.0
2026-03-13,7.8372,1.68,0.7398,0.9402,0.0,0.0
2026-03-16,7.9222,0.9147,0.8297,0.085,0.0,0.0
2026-03-17,7.1999,0.5429,1.2652,-0.7223,0.0,0.0
2026-03-18,7.3957,0.8864,0.6906,0.1959,0.0,0.0
2026-03-19,6.5141,0.991,1.8726,-0.8817,0.0,0.0
2026-03-20,6.2576,0.539,0.7955,-0.2564,0.0,0.0
2026-03-23,6.3129,0.513,0.4576,0.0553,0.0,0.0
2026-03-24,6.0716,0.3442,0.5855,-0.2413,0.0,0.0
2026-03-25,5.8675,0.4343,0.6384,-0.2041,0.0,0.0
2026-03-26,6.1109,0.5395,0.2961,0.2434,0.0,0.0
2026-03-27,6.1931,0.4755,0.3933,0.0822,0.0,0.0
2026-03-30,6.3943,0.6116,0.4104,0.2012,0.0001,0.0
2026-03-31,5.7922,0.3447,0.9468,-0.6021,0.0034,0.0
2026-04-01,5.6488,0.3624,0.5058,-0.1434,0.0035,0.0
2026-04-02,5.6283,0.3806,0.4011,-0.0206,0.0035,0.0
2026-04-03,5.5622,0.6028,0.6689,-0.0661,0.0039,0.0
2026-04-07,5.755,0.86,0.6672,0.1928,0.0041,0.0
2026-04-08,5.7821,0.9056,0.8786,0.0271,0.0044,0.0
2026-04-09,5.5768,0.651,0.8562,-0.2052,0.0043,0.0
2026-04-10,5.4366,0.539,0.6792,-0.1403,0.0044,0.0
2026-04-13,5.4887,0.6042,0.5521,0.0521,0.0042,0.0
2026-04-14,5.5001,0.8959,0.8845,0.0114,0.0043,0.0
2026-04-15,6.1514,1.3861,0.7348,0.6513,0.004,0.0
2026-04-16,6.5363,1.4154,1.0306,0.3848,0.0043,0.0
2026-04-17,6.9921,1.6189,1.1631,0.4558,0.004,0.0
2026-04-20,7.3078,0.9762,0.6605,0.3157,0.004,0.0
2026-04-21,7.0507,0.8326,1.0897,-0.2571,0.0,0.0
2026-04-22,6.9928,0.9318,0.9898,-0.058,0.0035,0.0
2026-04-23,6.9081,0.6366,0.7212,-0.0846,0.0037,0.0
2026-04-24,6.8272,0.5222,0.6031,-0.0809,0.0022,0.0
2026-04-27,6.9388,0.5846,0.473,0.1116,0.0036,0.0
2026-04-28,6.9384,0.6348,0.6353,-0.0004,0.0006,0.0
2026-04-29,7.3453,1.2891,0.8822,0.4069,0.0007,0.0
2026-04-30,7.5114,1.8432,1.6772,0.166,0.0028,0.0
2026-05-06,7.8664,1.7215,1.3665,0.355,0.0033,0.0
2026-05-07,8.0891,2.101,1.8783,0.2227,0.0015,0.0
2026-05-08,7.6701,1.0828,1.5018,-0.419,0.0039,0.0
2026-05-11,7.6557,1.0119,1.0263,-0.0144,0.0042,0.0
2026-05-12,7.4683,1.0705,1.2579,-0.1874,0.0041,0.0
2026-05-13,7.3122,1.1034,1.2594,-0.156,0.0029,0.0
2026-05-14,7.616,1.4623,1.1584,0.3038,0.0039,0.0
2026-05-15,7.4433,1.9348,2.1075,-0.1728,0.0028,0.0
2026-05-18,7.417,1.2796,1.3058,-0.0262,0.0038,0.0
2026-05-19,6.8382,1.2405,1.8194,-0.5789,0.0039,0.0
2026-05-20,7.5655,1.9639,1.2366,0.7273,0.0036,0.0
2026-05-21,7.8074,1.5669,1.3249,0.242,0.0034,0.0
2026-05-22,8.9993,2.9654,1.7736,1.1918,0.005,0.0
2026-05-25,9.4951,2.3942,1.8984,0.4959,0.0051,0.0
2026-05-26,7.9499,1.5304,3.0756,-1.5452,0.0041,0.0
2026-05-27,8.0996,1.7272,1.5775,0.1497,0.004,0.0
2026-05-28,7.5474,0.9815,1.5337,-0.5522,0.0031,0.0
2026-05-29,7.6498,1.489,1.3881,0.101,0.0038,0.0
2026-06-01,7.6264,1.349,1.3724,-0.0234,0.0024,0.0
2026-06-02,7.4263,1.196,1.3962,-0.2001,0.0019,0.0
2026-06-03,7.1189,0.5627,0.8701,-0.3074,0.003,0.0
2026-06-04,7.3176,1.5695,1.3708,0.1987,0.002,0.0
2026-06-05,7.2821,1.06,1.0955,-0.0355,0.0024,0.0
2026-06-08,8.4377,2.133,0.9773,1.1557,0.0022,0.0
2026-06-09,8.2262,0.6914,0.9025,-0.2111,0.0027,0.0
2026-06-10,7.6711,0.5912,1.1463,-0.5551,0.0028,0.0
2026-06-11,7.5923,0.7922,0.871,-0.0788,0.0018,0.0
2026-06-12,7.5028,0.7576,0.8472,-0.0895,0.001,0.0
2026-06-15,7.546,0.701,0.6578,0.0433,0.0008,0.0
2026-06-16,7.9312,1.2498,0.8646,0.3852,0.0008,0.0
2026-06-17,8.5307,1.4219,0.8225,0.5994,0.0009,0.0
2026-06-18,8.8263,1.1471,0.8515,0.2956,0.003,0.0
2026-06-22,9.3792,2.3812,1.8284,0.5529,0.0043,0.0
2026-06-23,9.7703,1.9548,1.5636,0.3912,0.0043,0.0
2026-06-24,10.8489,3.1351,2.0566,1.0785,0.0009,0.0
2026-06-25,10.2426,1.8139,2.4201,-0.6063,0.0012,0.0
2026-06-26,9.762,1.8419,2.3225,-0.4805,0.0029,0.0
2026-06-29,9.8184,1.5016,1.4452,0.0564,0.0008,0.0
2026-06-30,10.8157,3.1196,2.1223,0.9973,0.0016,0.0
2026-07-01,9.644,2.1251,3.2967,-1.1716,0.0051,0.0
2026-07-02,9.6536,2.7499,2.7403,0.0096,0.0044,0.0
2026-07-03,9.5162,1.2858,1.4233,-0.1375,0.0029,0.0
