date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-05,133.0156,6.282,4.4803,1.8017,0.1686,0.0
2026-02-06,134.0451,7.8611,6.8316,1.0295,0.1785,0.0
2026-02-09,133.3309,4.9358,5.6501,-0.7143,0.1896,0.0
2026-02-10,132.7703,5.0845,5.6451,-0.5606,0.2011,0.0
2026-02-11,131.6516,4.2096,5.3283,-1.1187,0.1908,0.0
2026-02-12,130.8065,4.0269,4.872,-0.8451,0.1842,0.0
2026-02-13,126.5985,3.3614,7.5694,-4.208,0.1849,0.0
2026-02-24,127.8084,5.2938,4.084,1.2099,0.18,0.0
2026-02-25,127.3756,3.9435,4.3763,-0.4328,0.192,0.0
2026-02-26,126.926,4.8018,5.2514,-0.4496,0.1765,0.0
2026-02-27,126.7217,4.1193,4.3235,-0.2042,0.1809,0.0
2026-03-02,125.5723,3.9846,5.1341,-1.1495,0.17,0.0
2026-03-03,123.5595,6.7069,8.7197,-2.0128,0.1621,0.0
2026-03-04,123.5664,3.2469,3.24,0.0069,0.1422,0.0
2026-03-05,119.1459,4.0627,8.4832,-4.4206,0.1498,0.0
2026-03-06,120.2088,4.2719,3.209,1.0629,0.141,0.0
2026-03-09,119.3857,4.0632,4.8863,-0.8231,0.1419,0.0
2026-03-10,119.1423,3.7981,4.0415,-0.2434,0.1541,0.0
2026-03-11,119.1234,3.7956,3.8145,-0.0189,0.1507,0.0
2026-03-12,119.4008,3.7073,3.4298,0.2775,0.1518,0.0
2026-03-13,118.4082,2.8947,3.8873,-0.9926,0.1495,0.0
2026-03-16,119.3637,5.4673,4.5118,0.9555,0.1509,0.0
2026-03-17,118.1734,3.1952,4.3855,-1.1903,0.144,0.0
2026-03-18,119.3227,4.6378,3.4884,1.1493,0.1543,0.0
2026-03-19,119.1292,5.0115,5.2051,-0.1936,0.17,0.0
2026-03-20,118.239,4.2081,5.0982,-0.8902,0.2022,0.0
2026-03-23,117.6838,4.8373,5.3925,-0.5552,0.1672,0.0
2026-03-24,117.9754,3.5784,3.2869,0.2915,0.1734,0.0
2026-03-25,118.0374,3.6645,3.6024,0.062,0.1757,0.0
2026-03-26,118.0006,3.4479,3.4847,-0.0368,0.1611,0.0
2026-03-27,117.4979,3.0338,3.5364,-0.5027,0.1708,0.0
2026-03-30,117.5231,4.0155,3.9903,0.0252,0.1652,0.0
2026-03-31,116.7359,2.5356,3.3228,-0.7872,0.1665,0.0
2026-04-01,117.1087,3.5163,3.1435,0.3727,0.1582,0.0
2026-04-02,116.4137,2.7375,3.4324,-0.695,0.175,0.0
2026-04-03,115.4918,1.908,2.8299,-0.9219,0.1476,0.0
2026-04-07,114.3217,3.6538,4.8239,-1.1701,0.2318,0.0
2026-04-08,114.009,5.1976,5.5103,-0.3127,0.1997,0.0
2026-04-09,113.8541,2.9548,3.1097,-0.155,0.2052,0.0
2026-04-10,114.3031,4.7829,4.3339,0.449,0.2267,0.0
2026-04-13,114.6083,4.6426,4.3373,0.3053,0.1906,0.0
2026-04-14,116.3127,5.9022,4.1979,1.7043,0.1999,0.0
2026-04-15,116.3313,9.0375,9.0189,0.0186,0.2472,0.0
2026-04-16,115.9203,5.2788,5.6898,-0.411,0.2182,0.0
2026-04-17,116.4511,8.2813,7.7504,0.5308,0.238,0.0
2026-04-20,114.9351,6.1427,7.6587,-1.516,0.2538,0.0
2026-04-21,115.8351,5.579,4.6789,0.9,0.2454,0.0
2026-04-22,116.2066,5.3231,4.9516,0.3715,0.2458,0.0
2026-04-23,115.2991,5.4903,6.3979,-0.9076,0.2363,0.0
2026-04-24,117.2943,14.2153,12.22,1.9953,0.2833,0.0
2026-04-27,118.8358,14.2376,12.6962,1.5415,0.3066,0.0
2026-04-28,119.7749,10.8146,9.8755,0.9391,0.2516,0.0
2026-04-29,120.2664,7.3938,6.9022,0.4915,0.2501,0.0
2026-04-30,121.5782,16.7858,15.474,1.3118,0.3029,0.0
