date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-13,9.8592,3.3056,2.7525,0.5532,0.0657,0.0
2026-02-24,11.3343,4.4618,2.9866,1.4752,0.0638,0.0
2026-02-25,12.467,3.162,2.0293,1.1327,0.0706,0.0
2026-02-26,12.812,3.0731,2.7281,0.345,0.0755,0.0
2026-02-27,13.3499,4.3403,3.8023,0.538,0.0655,0.0
2026-03-02,12.014,1.5538,2.8898,-1.336,0.0506,0.0
2026-03-03,11.4784,2.6953,3.2308,-0.5355,0.0391,0.0
2026-03-04,11.5674,1.2285,1.1395,0.089,0.038,0.0
2026-03-05,11.7557,1.3666,1.1783,0.1882,0.0364,0.0
2026-03-06,12.1419,1.8771,1.4909,0.3862,0.0322,0.0
2026-03-09,11.283,1.6935,2.5523,-0.8589,0.0327,0.0
2026-03-10,11.5399,1.8771,1.6202,0.2569,0.0385,0.0
2026-03-11,11.959,1.672,1.2529,0.4191,0.0358,0.0
2026-03-12,12.4102,1.5465,1.0954,0.4511,0.0353,0.0
2026-03-13,13.4423,2.6078,1.5757,1.0322,0.0366,0.0
2026-03-16,13.596,1.8679,1.7142,0.1537,0.0407,0.0
2026-03-17,13.4764,1.7021,1.8217,-0.1196,0.0384,0.0
2026-03-18,13.7169,1.469,1.2285,0.2405,0.038,0.0
2026-03-19,14.1958,1.5463,1.0674,0.479,0.0351,0.0
2026-03-20,14.0896,1.2169,1.3232,-0.1063,0.0361,0.0
2026-03-23,13.7317,1.4295,1.7873,-0.3579,0.027,0.0
2026-03-24,13.5314,0.9308,1.1311,-0.2003,0.0307,0.0
2026-03-25,14.5186,2.049,1.0619,0.9872,0.0316,0.0
2026-03-26,14.6861,0.9089,0.7414,0.1675,0.0307,0.0
2026-03-27,15.005,1.4023,1.0834,0.3189,0.0292,0.0
2026-03-30,15.3514,1.2354,0.889,0.3464,0.0277,0.0
2026-03-31,14.7026,0.8067,1.4555,-0.6489,0.0274,0.0
2026-04-01,13.3542,1.2189,2.5673,-1.3484,0.0343,0.0
2026-04-02,13.7742,1.0673,0.6473,0.42,0.031,0.0
2026-04-03,13.6357,0.773,0.9116,-0.1385,0.0337,0.0
2026-04-07,13.6158,1.3401,1.3601,-0.0199,0.0368,0.0
2026-04-08,13.3778,1.964,2.2019,-0.2379,0.0441,0.0
2026-04-09,13.612,1.7225,1.4883,0.2342,0.0539,0.0
2026-04-10,13.5908,2.6009,2.6221,-0.0212,0.0661,0.0
2026-04-13,17.36,7.1144,3.3452,3.7692,0.1501,0.0
2026-04-14,17.4055,5.4711,5.4256,0.0455,0.2016,0.0
2026-04-15,17.3884,4.4926,4.5097,-0.0171,0.159,0.0
2026-04-16,16.8445,2.5353,3.0792,-0.5439,0.0992,0.0
