date,margin_balance,margin_buy,margin_repay,margin_net,short_balance,close_price
2026-02-05,7.0413,0.88,1.0739,-0.1939,0.173,0.0
2026-02-06,6.583,0.3395,0.7978,-0.4583,0.2368,0.0
2026-02-09,6.6372,0.643,0.5888,0.0542,0.2446,0.0
2026-02-10,6.4744,0.4148,0.5776,-0.1628,0.2454,0.0
2026-02-11,6.1391,0.2735,0.6088,-0.3353,0.2619,0.0
2026-02-12,6.1204,0.5038,0.5226,-0.0188,0.2163,0.0
2026-02-13,6.1513,0.6567,0.6258,0.0309,0.1677,0.0
2026-02-24,6.3522,0.7411,0.5401,0.201,0.1801,0.0
2026-02-25,6.2978,0.5355,0.5899,-0.0544,0.1798,0.0
2026-02-26,6.2907,0.3701,0.3772,-0.0071,0.1655,0.0
2026-02-27,6.4849,0.5022,0.308,0.1942,0.1739,0.0
2026-03-02,6.9239,1.9934,1.5543,0.4391,0.2417,0.0
2026-03-03,7.6176,2.4884,1.7947,0.6937,0.2574,0.0
2026-03-04,7.1137,1.5482,2.0521,-0.5039,0.2651,0.0
2026-03-05,6.8526,1.0002,1.2614,-0.2612,0.2471,0.0
2026-03-06,6.515,0.5489,0.8865,-0.3376,0.2557,0.0
2026-03-09,6.6705,1.7466,1.5911,0.1555,0.3099,0.0
2026-03-10,7.0055,1.2556,0.9206,0.3351,0.2442,0.0
2026-03-11,6.4997,1.05,1.5558,-0.5058,0.3301,0.0
2026-03-12,6.8253,1.465,1.1394,0.3256,0.3626,0.0
2026-03-13,6.8309,1.309,1.3035,0.0056,0.3387,0.0
2026-03-16,6.2829,0.5183,1.0662,-0.5479,0.329,0.0
2026-03-17,6.5389,0.9232,0.6672,0.2559,0.3222,0.0
2026-03-18,5.9068,0.4661,1.0981,-0.632,0.295,0.0
2026-03-19,5.9946,1.071,0.9833,0.0877,0.3928,0.0
2026-03-20,5.988,0.8122,0.8189,-0.0066,0.3872,0.0
2026-03-23,5.9596,1.2693,1.2976,-0.0284,0.3605,0.0
2026-03-24,5.7742,0.8064,0.9918,-0.1854,0.3393,0.0
2026-03-25,5.9469,1.0259,0.8531,0.1728,0.3574,0.0
2026-03-26,6.3329,1.2714,0.8854,0.386,0.3652,0.0
2026-03-27,5.9662,0.4665,0.8333,-0.3667,0.3508,0.0
2026-03-30,6.0492,0.6835,0.6005,0.083,0.3933,0.0
2026-03-31,5.7484,0.4458,0.7466,-0.3007,0.3635,0.0
2026-04-01,5.6857,0.678,0.7407,-0.0627,0.3757,0.0
2026-04-02,5.571,0.5913,0.706,-0.1147,0.3901,0.0
2026-04-03,5.2006,0.2739,0.6443,-0.3704,0.3741,0.0
2026-04-07,5.1681,0.5761,0.6086,-0.0325,0.4094,0.0
2026-04-08,5.4521,0.8727,0.5887,0.284,0.3855,0.0
2026-04-09,5.4462,0.4506,0.4565,-0.0059,0.3788,0.0
2026-04-10,5.4729,0.5691,0.5424,0.0267,0.3469,0.0
2026-04-13,5.6955,0.5642,0.3416,0.2226,0.3441,0.0
2026-04-14,5.799,0.5522,0.4488,0.1035,0.3348,0.0
2026-04-15,5.7129,0.6648,0.7509,-0.0861,0.3411,0.0
2026-04-16,5.6394,0.5429,0.6164,-0.0735,0.3286,0.0
2026-04-17,5.4129,0.2418,0.4683,-0.2265,0.3269,0.0
2026-04-20,5.3604,0.3097,0.3622,-0.0526,0.322,0.0
2026-04-21,5.2428,0.3547,0.4723,-0.1176,0.3298,0.0
2026-04-22,5.2965,0.5981,0.5444,0.0537,0.3317,0.0
2026-04-23,5.2776,0.6978,0.7168,-0.0189,0.34,0.0
2026-04-24,5.2219,0.5173,0.5729,-0.0556,0.3537,0.0
2026-04-27,4.8979,0.5263,0.8504,-0.324,0.3684,0.0
2026-04-28,4.8812,0.6202,0.6369,-0.0167,0.4169,0.0
2026-04-29,5.0524,0.6893,0.5181,0.1711,0.4357,0.0
